uf,municipio,data_referencia,ano,mes,total_violencia_grave,homicidio_doloso,latrocinio,tentativa_homicidio,lesao_corporal_seguida_morte,feminicidio,meses_historico,media_historica_ate_mes_anterior,alto_risco_violencia_grave
RS,SAO PEDRO DA SERRA,2021-01-01,2021,1,0,0,0,0,0,0,72,0.0,0
RS,SAO PEDRO DA SERRA,2021-02-01,2021,2,0,0,0,0,0,0,73,0.0,0
RS,SAO PEDRO DA SERRA,2021-03-01,2021,3,0,0,0,0,0,0,74,0.0,0
RS,SAO PEDRO DA SERRA,2021-04-01,2021,4,0,0,0,0,0,0,75,0.0,0
RS,SAO PEDRO DA SERRA,2021-05-01,2021,5,0,0,0,0,0,0,76,0.0,0
RS,SAO PEDRO DA SERRA,2021-06-01,2021,6,0,0,0,0,0,0,77,0.0,0
RS,SAO PEDRO DA SERRA,2021-07-01,2021,7,0,0,0,0,0,0,78,0.0,0
RS,SAO PEDRO DA SERRA,2021-08-01,2021,8,0,0,0,0,0,0,79,0.0,0
RS,SAO PEDRO DA SERRA,2021-09-01,2021,9,0,0,0,0,0,0,80,0.0,0
RS,SAO PEDRO DA SERRA,2021-10-01,2021,10,0,0,0,0,0,0,81,0.0,0
RS,SAO PEDRO DA SERRA,2021-11-01,2021,11,0,0,0,0,0,0,82,0.0,0
RS,SAO PEDRO DA SERRA,2021-12-01,2021,12,0,0,0,0,0,0,83,0.0,0
RS,SAO PEDRO DA SERRA,2022-01-01,2022,1,0,0,0,0,0,0,84,0.0,0
RS,SAO PEDRO DA SERRA,2022-02-01,2022,2,0,0,0,0,0,0,85,0.0,0
RS,SAO PEDRO DA SERRA,2022-03-01,2022,3,0,0,0,0,0,0,86,0.0,0
RS,SAO PEDRO DA SERRA,2022-04-01,2022,4,0,0,0,0,0,0,87,0.0,0
RS,SAO PEDRO DA SERRA,2022-05-01,2022,5,0,0,0,0,0,0,88,0.0,0
RS,SAO PEDRO DA SERRA,2022-06-01,2022,6,0,0,0,0,0,0,89,0.0,0
RS,SAO PEDRO DA SERRA,2022-07-01,2022,7,0,0,0,0,0,0,90,0.0,0
RS,SAO PEDRO DA SERRA,2022-08-01,2022,8,0,0,0,0,0,0,91,0.0,0
RS,SAO PEDRO DA SERRA,2022-09-01,2022,9,0,0,0,0,0,0,92,0.0,0
RS,SAO PEDRO DA SERRA,2022-10-01,2022,10,0,0,0,0,0,0,93,0.0,0
RS,SAO PEDRO DA SERRA,2022-11-01,2022,11,0,0,0,0,0,0,94,0.0,0
RS,SAO PEDRO DA SERRA,2022-12-01,2022,12,0,0,0,0,0,0,95,0.0,0
RS,SAO PEDRO DA SERRA,2023-01-01,2023,1,0,0,0,0,0,0,96,0.0,0
RS,SAO PEDRO DA SERRA,2023-02-01,2023,2,0,0,0,0,0,0,97,0.0,0
RS,SAO PEDRO DA SERRA,2023-03-01,2023,3,1,0,0,1,0,0,98,0.0,1
RS,SAO PEDRO DA SERRA,2023-04-01,2023,4,0,0,0,0,0,0,99,0.010101010101010102,0
RS,SAO PEDRO DA SERRA,2023-05-01,2023,5,0,0,0,0,0,0,100,0.01,0
RS,SAO PEDRO DA SERRA,2023-06-01,2023,6,0,0,0,0,0,0,101,0.009900990099009901,0
RS,SAO PEDRO DA SERRA,2023-07-01,2023,7,0,0,0,0,0,0,102,0.00980392156862745,0
RS,SAO PEDRO DA SERRA,2023-08-01,2023,8,0,0,0,0,0,0,103,0.009708737864077669,0
RS,SAO PEDRO DA SERRA,2023-09-01,2023,9,0,0,0,0,0,0,104,0.009615384615384616,0
RS,SAO PEDRO DA SERRA,2023-10-01,2023,10,0,0,0,0,0,0,105,0.009523809523809525,0
RS,SAO PEDRO DA SERRA,2023-11-01,2023,11,0,0,0,0,0,0,106,0.009433962264150943,0
RS,SAO PEDRO DA SERRA,2023-12-01,2023,12,0,0,0,0,0,0,107,0.009345794392523364,0
RS,SAO PEDRO DA SERRA,2024-01-01,2024,1,0,0,0,0,0,0,108,0.009259259259259259,0
RS,SAO PEDRO DA SERRA,2024-02-01,2024,2,0,0,0,0,0,0,109,0.009174311926605505,0
RS,SAO PEDRO DA SERRA,2024-03-01,2024,3,0,0,0,0,0,0,110,0.00909090909090909,0
RS,SAO PEDRO DA SERRA,2024-04-01,2024,4,0,0,0,0,0,0,111,0.009009009009009009,0
RS,SAO PEDRO DA SERRA,2024-05-01,2024,5,0,0,0,0,0,0,112,0.008928571428571428,0
RS,SAO PEDRO DA SERRA,2024-06-01,2024,6,0,0,0,0,0,0,113,0.008849557522123894,0
RS,SAO PEDRO DA SERRA,2024-07-01,2024,7,0,0,0,0,0,0,114,0.008771929824561403,0
RS,SAO PEDRO DA SERRA,2024-08-01,2024,8,0,0,0,0,0,0,115,0.008695652173913044,0
RS,SAO PEDRO DA SERRA,2024-09-01,2024,9,0,0,0,0,0,0,116,0.008620689655172414,0
RS,SAO PEDRO DA SERRA,2024-10-01,2024,10,0,0,0,0,0,0,117,0.008547008547008548,0
RS,SAO PEDRO DA SERRA,2024-11-01,2024,11,0,0,0,0,0,0,118,0.00847457627118644,0
RS,SAO PEDRO DA SERRA,2024-12-01,2024,12,0,0,0,0,0,0,119,0.008403361344537815,0
RS,SAO PEDRO DA SERRA,2025-01-01,2025,1,0,0,0,0,0,0,120,0.008333333333333333,0
RS,SAO PEDRO DA SERRA,2025-02-01,2025,2,0,0,0,0,0,0,121,0.008264462809917356,0
RS,SAO PEDRO DA SERRA,2025-03-01,2025,3,0,0,0,0,0,0,122,0.00819672131147541,0
RS,SAO PEDRO DA SERRA,2025-04-01,2025,4,0,0,0,0,0,0,123,0.008130081300813009,0
RS,SAO PEDRO DA SERRA,2025-05-01,2025,5,0,0,0,0,0,0,124,0.008064516129032258,0
RS,SAO PEDRO DA SERRA,2025-06-01,2025,6,0,0,0,0,0,0,125,0.008,0
RS,SAO PEDRO DA SERRA,2025-07-01,2025,7,0,0,0,0,0,0,126,0.007936507936507936,0
RS,SAO PEDRO DA SERRA,2025-08-01,2025,8,0,0,0,0,0,0,127,0.007874015748031496,0
RS,SAO PEDRO DA SERRA,2025-09-01,2025,9,0,0,0,0,0,0,128,0.0078125,0
RS,SAO PEDRO DA SERRA,2025-10-01,2025,10,0,0,0,0,0,0,129,0.007751937984496124,0
RS,SAO PEDRO DA SERRA,2025-11-01,2025,11,0,0,0,0,0,0,130,0.007692307692307693,0
RS,SAO PEDRO DA SERRA,2025-12-01,2025,12,0,0,0,0,0,0,131,0.007633587786259542,0
RS,SAO PEDRO DAS MISSOES,2015-01-01,2015,1,0,0,0,0,0,0,0,,
RS,SAO PEDRO DAS MISSOES,2015-02-01,2015,2,0,0,0,0,0,0,1,0.0,0
RS,SAO PEDRO DAS MISSOES,2015-03-01,2015,3,0,0,0,0,0,0,2,0.0,0
RS,SAO PEDRO DAS MISSOES,2015-04-01,2015,4,0,0,0,0,0,0,3,0.0,0
RS,SAO PEDRO DAS MISSOES,2015-05-01,2015,5,0,0,0,0,0,0,4,0.0,0
RS,SAO PEDRO DAS MISSOES,2015-06-01,2015,6,0,0,0,0,0,0,5,0.0,0
RS,SAO PEDRO DAS MISSOES,2015-07-01,2015,7,0,0,0,0,0,0,6,0.0,0
RS,SAO PEDRO DAS MISSOES,2015-08-01,2015,8,0,0,0,0,0,0,7,0.0,0
RS,SAO PEDRO DAS MISSOES,2015-09-01,2015,9,0,0,0,0,0,0,8,0.0,0
RS,SAO PEDRO DAS MISSOES,2015-10-01,2015,10,0,0,0,0,0,0,9,0.0,0
RS,SAO PEDRO DAS MISSOES,2015-11-01,2015,11,0,0,0,0,0,0,10,0.0,0
RS,SAO PEDRO DAS MISSOES,2015-12-01,2015,12,0,0,0,0,0,0,11,0.0,0
RS,SAO PEDRO DAS MISSOES,2016-01-01,2016,1,0,0,0,0,0,0,12,0.0,0
RS,SAO PEDRO DAS MISSOES,2016-02-01,2016,2,0,0,0,0,0,0,13,0.0,0
RS,SAO PEDRO DAS MISSOES,2016-03-01,2016,3,2,1,0,0,0,1,14,0.0,1
RS,SAO PEDRO DAS MISSOES,2016-04-01,2016,4,0,0,0,0,0,0,15,0.13333333333333333,0
RS,SAO PEDRO DAS MISSOES,2016-05-01,2016,5,0,0,0,0,0,0,16,0.125,0
RS,SAO PEDRO DAS MISSOES,2016-06-01,2016,6,0,0,0,0,0,0,17,0.11764705882352941,0
RS,SAO PEDRO DAS MISSOES,2016-07-01,2016,7,0,0,0,0,0,0,18,0.1111111111111111,0
RS,SAO PEDRO DAS MISSOES,2016-08-01,2016,8,0,0,0,0,0,0,19,0.10526315789473684,0
RS,SAO PEDRO DAS MISSOES,2016-09-01,2016,9,0,0,0,0,0,0,20,0.1,0
RS,SAO PEDRO DAS MISSOES,2016-10-01,2016,10,0,0,0,0,0,0,21,0.09523809523809523,0
RS,SAO PEDRO DAS MISSOES,2016-11-01,2016,11,0,0,0,0,0,0,22,0.09090909090909091,0
RS,SAO PEDRO DAS MISSOES,2016-12-01,2016,12,0,0,0,0,0,0,23,0.08695652173913043,0
RS,SAO PEDRO DAS MISSOES,2017-01-01,2017,1,0,0,0,0,0,0,24,0.08333333333333333,0
RS,SAO PEDRO DAS MISSOES,2017-02-01,2017,2,0,0,0,0,0,0,25,0.08,0
RS,SAO PEDRO DAS MISSOES,2017-03-01,2017,3,0,0,0,0,0,0,26,0.07692307692307693,0
RS,SAO PEDRO DAS MISSOES,2017-04-01,2017,4,0,0,0,0,0,0,27,0.07407407407407407,0
RS,SAO PEDRO DAS MISSOES,2017-05-01,2017,5,0,0,0,0,0,0,28,0.07142857142857142,0
RS,SAO PEDRO DAS MISSOES,2017-06-01,2017,6,0,0,0,0,0,0,29,0.06896551724137931,0
RS,SAO PEDRO DAS MISSOES,2017-07-01,2017,7,0,0,0,0,0,0,30,0.06666666666666667,0
RS,SAO PEDRO DAS MISSOES,2017-08-01,2017,8,0,0,0,0,0,0,31,0.06451612903225806,0
RS,SAO PEDRO DAS MISSOES,2017-09-01,2017,9,0,0,0,0,0,0,32,0.0625,0
RS,SAO PEDRO DAS MISSOES,2017-10-01,2017,10,0,0,0,0,0,0,33,0.06060606060606061,0
RS,SAO PEDRO DAS MISSOES,2017-11-01,2017,11,0,0,0,0,0,0,34,0.058823529411764705,0
RS,SAO PEDRO DAS MISSOES,2017-12-01,2017,12,0,0,0,0,0,0,35,0.05714285714285714,0
RS,SAO PEDRO DAS MISSOES,2018-01-01,2018,1,0,0,0,0,0,0,36,0.05555555555555555,0
RS,SAO PEDRO DAS MISSOES,2018-02-01,2018,2,0,0,0,0,0,0,37,0.05405405405405406,0
RS,SAO PEDRO DAS MISSOES,2018-03-01,2018,3,0,0,0,0,0,0,38,0.05263157894736842,0
RS,SAO PEDRO DAS MISSOES,2018-04-01,2018,4,0,0,0,0,0,0,39,0.05128205128205128,0
RS,SAO PEDRO DAS MISSOES,2018-05-01,2018,5,0,0,0,0,0,0,40,0.05,0
RS,SAO PEDRO DAS MISSOES,2018-06-01,2018,6,0,0,0,0,0,0,41,0.04878048780487805,0
RS,SAO PEDRO DAS MISSOES,2018-07-01,2018,7,0,0,0,0,0,0,42,0.047619047619047616,0
RS,SAO PEDRO DAS MISSOES,2018-08-01,2018,8,0,0,0,0,0,0,43,0.046511627906976744,0
RS,SAO PEDRO DAS MISSOES,2018-09-01,2018,9,0,0,0,0,0,0,44,0.045454545454545456,0
RS,SAO PEDRO DAS MISSOES,2018-10-01,2018,10,0,0,0,0,0,0,45,0.044444444444444446,0
RS,SAO PEDRO DAS MISSOES,2018-11-01,2018,11,0,0,0,0,0,0,46,0.043478260869565216,0
RS,SAO PEDRO DAS MISSOES,2018-12-01,2018,12,3,2,0,0,0,1,47,0.0425531914893617,1
RS,SAO PEDRO DAS MISSOES,2019-01-01,2019,1,0,0,0,0,0,0,48,0.10416666666666667,0
RS,SAO PEDRO DAS MISSOES,2019-02-01,2019,2,0,0,0,0,0,0,49,0.10204081632653061,0
RS,SAO PEDRO DAS MISSOES,2019-03-01,2019,3,0,0,0,0,0,0,50,0.1,0
RS,SAO PEDRO DAS MISSOES,2019-04-01,2019,4,0,0,0,0,0,0,51,0.09803921568627451,0
RS,SAO PEDRO DAS MISSOES,2019-05-01,2019,5,0,0,0,0,0,0,52,0.09615384615384616,0
RS,SAO PEDRO DAS MISSOES,2019-06-01,2019,6,0,0,0,0,0,0,53,0.09433962264150944,0
RS,SAO PEDRO DAS MISSOES,2019-07-01,2019,7,0,0,0,0,0,0,54,0.09259259259259259,0
RS,SAO PEDRO DAS MISSOES,2019-08-01,2019,8,0,0,0,0,0,0,55,0.09090909090909091,0
RS,SAO PEDRO DAS MISSOES,2019-09-01,2019,9,0,0,0,0,0,0,56,0.08928571428571429,0
RS,SAO PEDRO DAS MISSOES,2019-10-01,2019,10,0,0,0,0,0,0,57,0.08771929824561403,0
RS,SAO PEDRO DAS MISSOES,2019-11-01,2019,11,0,0,0,0,0,0,58,0.08620689655172414,0
RS,SAO PEDRO DAS MISSOES,2019-12-01,2019,12,0,0,0,0,0,0,59,0.0847457627118644,0
RS,SAO PEDRO DAS MISSOES,2020-01-01,2020,1,0,0,0,0,0,0,60,0.08333333333333333,0
RS,SAO PEDRO DAS MISSOES,2020-02-01,2020,2,0,0,0,0,0,0,61,0.08196721311475409,0
RS,SAO PEDRO DAS MISSOES,2020-03-01,2020,3,0,0,0,0,0,0,62,0.08064516129032258,0
RS,SAO PEDRO DAS MISSOES,2020-04-01,2020,4,0,0,0,0,0,0,63,0.07936507936507936,0
RS,SAO PEDRO DAS MISSOES,2020-05-01,2020,5,0,0,0,0,0,0,64,0.078125,0
RS,SAO PEDRO DAS MISSOES,2020-06-01,2020,6,0,0,0,0,0,0,65,0.07692307692307693,0
RS,SAO PEDRO DAS MISSOES,2020-07-01,2020,7,0,0,0,0,0,0,66,0.07575757575757576,0
RS,SAO PEDRO DAS MISSOES,2020-08-01,2020,8,0,0,0,0,0,0,67,0.07462686567164178,0
RS,SAO PEDRO DAS MISSOES,2020-09-01,2020,9,0,0,0,0,0,0,68,0.07352941176470588,0
RS,SAO PEDRO DAS MISSOES,2020-10-01,2020,10,0,0,0,0,0,0,69,0.07246376811594203,0
RS,SAO PEDRO DAS MISSOES,2020-11-01,2020,11,0,0,0,0,0,0,70,0.07142857142857142,0
RS,SAO PEDRO DAS MISSOES,2020-12-01,2020,12,0,0,0,0,0,0,71,0.07042253521126761,0
RS,SAO PEDRO DAS MISSOES,2021-01-01,2021,1,0,0,0,0,0,0,72,0.06944444444444445,0
RS,SAO PEDRO DAS MISSOES,2021-02-01,2021,2,0,0,0,0,0,0,73,0.0684931506849315,0
RS,SAO PEDRO DAS MISSOES,2021-03-01,2021,3,0,0,0,0,0,0,74,0.06756756756756757,0
RS,SAO PEDRO DAS MISSOES,2021-04-01,2021,4,0,0,0,0,0,0,75,0.06666666666666667,0
RS,SAO PEDRO DAS MISSOES,2021-05-01,2021,5,0,0,0,0,0,0,76,0.06578947368421052,0
RS,SAO PEDRO DAS MISSOES,2021-06-01,2021,6,0,0,0,0,0,0,77,0.06493506493506493,0
RS,SAO PEDRO DAS MISSOES,2021-07-01,2021,7,0,0,0,0,0,0,78,0.0641025641025641,0
RS,SAO PEDRO DAS MISSOES,2021-08-01,2021,8,0,0,0,0,0,0,79,0.06329113924050633,0
RS,SAO PEDRO DAS MISSOES,2021-09-01,2021,9,0,0,0,0,0,0,80,0.0625,0
RS,SAO PEDRO DAS MISSOES,2021-10-01,2021,10,0,0,0,0,0,0,81,0.06172839506172839,0
RS,SAO PEDRO DAS MISSOES,2021-11-01,2021,11,0,0,0,0,0,0,82,0.06097560975609756,0
RS,SAO PEDRO DAS MISSOES,2021-12-01,2021,12,0,0,0,0,0,0,83,0.060240963855421686,0
RS,SAO PEDRO DAS MISSOES,2022-01-01,2022,1,0,0,0,0,0,0,84,0.05952380952380952,0
RS,SAO PEDRO DAS MISSOES,2022-02-01,2022,2,0,0,0,0,0,0,85,0.058823529411764705,0
RS,SAO PEDRO DAS MISSOES,2022-03-01,2022,3,0,0,0,0,0,0,86,0.05813953488372093,0
RS,SAO PEDRO DAS MISSOES,2022-04-01,2022,4,0,0,0,0,0,0,87,0.05747126436781609,0
RS,SAO PEDRO DAS MISSOES,2022-05-01,2022,5,0,0,0,0,0,0,88,0.056818181818181816,0
RS,SAO PEDRO DAS MISSOES,2022-06-01,2022,6,0,0,0,0,0,0,89,0.056179775280898875,0
RS,SAO PEDRO DAS MISSOES,2022-07-01,2022,7,0,0,0,0,0,0,90,0.05555555555555555,0
RS,SAO PEDRO DAS MISSOES,2022-08-01,2022,8,0,0,0,0,0,0,91,0.054945054945054944,0
RS,SAO PEDRO DAS MISSOES,2022-09-01,2022,9,0,0,0,0,0,0,92,0.05434782608695652,0
RS,SAO PEDRO DAS MISSOES,2022-10-01,2022,10,0,0,0,0,0,0,93,0.053763440860215055,0
RS,SAO PEDRO DAS MISSOES,2022-11-01,2022,11,0,0,0,0,0,0,94,0.05319148936170213,0
RS,SAO PEDRO DAS MISSOES,2022-12-01,2022,12,0,0,0,0,0,0,95,0.05263157894736842,0
RS,SAO PEDRO DAS MISSOES,2023-01-01,2023,1,0,0,0,0,0,0,96,0.052083333333333336,0
RS,SAO PEDRO DAS MISSOES,2023-02-01,2023,2,0,0,0,0,0,0,97,0.05154639175257732,0
RS,SAO PEDRO DAS MISSOES,2023-03-01,2023,3,0,0,0,0,0,0,98,0.05102040816326531,0
RS,SAO PEDRO DAS MISSOES,2023-04-01,2023,4,0,0,0,0,0,0,99,0.050505050505050504,0
RS,SAO PEDRO DAS MISSOES,2023-05-01,2023,5,0,0,0,0,0,0,100,0.05,0
RS,SAO PEDRO DAS MISSOES,2023-06-01,2023,6,0,0,0,0,0,0,101,0.04950495049504951,0
RS,SAO PEDRO DAS MISSOES,2023-07-01,2023,7,0,0,0,0,0,0,102,0.049019607843137254,0
RS,SAO PEDRO DAS MISSOES,2023-08-01,2023,8,0,0,0,0,0,0,103,0.04854368932038835,0
RS,SAO PEDRO DAS MISSOES,2023-09-01,2023,9,0,0,0,0,0,0,104,0.04807692307692308,0
RS,SAO PEDRO DAS MISSOES,2023-10-01,2023,10,0,0,0,0,0,0,105,0.047619047619047616,0
RS,SAO PEDRO DAS MISSOES,2023-11-01,2023,11,0,0,0,0,0,0,106,0.04716981132075472,0
RS,SAO PEDRO DAS MISSOES,2023-12-01,2023,12,0,0,0,0,0,0,107,0.04672897196261682,0
RS,SAO PEDRO DAS MISSOES,2024-01-01,2024,1,0,0,0,0,0,0,108,0.046296296296296294,0
RS,SAO PEDRO DAS MISSOES,2024-02-01,2024,2,0,0,0,0,0,0,109,0.045871559633027525,0
RS,SAO PEDRO DAS MISSOES,2024-03-01,2024,3,0,0,0,0,0,0,110,0.045454545454545456,0
RS,SAO PEDRO DAS MISSOES,2024-04-01,2024,4,0,0,0,0,0,0,111,0.04504504504504504,0
RS,SAO PEDRO DAS MISSOES,2024-05-01,2024,5,0,0,0,0,0,0,112,0.044642857142857144,0
RS,SAO PEDRO DAS MISSOES,2024-06-01,2024,6,0,0,0,0,0,0,113,0.04424778761061947,0
RS,SAO PEDRO DAS MISSOES,2024-07-01,2024,7,0,0,0,0,0,0,114,0.043859649122807015,0
RS,SAO PEDRO DAS MISSOES,2024-08-01,2024,8,0,0,0,0,0,0,115,0.043478260869565216,0
RS,SAO PEDRO DAS MISSOES,2024-09-01,2024,9,0,0,0,0,0,0,116,0.04310344827586207,0
RS,SAO PEDRO DAS MISSOES,2024-10-01,2024,10,0,0,0,0,0,0,117,0.042735042735042736,0
RS,SAO PEDRO DAS MISSOES,2024-11-01,2024,11,0,0,0,0,0,0,118,0.0423728813559322,0
RS,SAO PEDRO DAS MISSOES,2024-12-01,2024,12,0,0,0,0,0,0,119,0.04201680672268908,0
RS,SAO PEDRO DAS MISSOES,2025-01-01,2025,1,0,0,0,0,0,0,120,0.041666666666666664,0
RS,SAO PEDRO DAS MISSOES,2025-02-01,2025,2,0,0,0,0,0,0,121,0.04132231404958678,0
RS,SAO PEDRO DAS MISSOES,2025-03-01,2025,3,0,0,0,0,0,0,122,0.040983606557377046,0
RS,SAO PEDRO DAS MISSOES,2025-04-01,2025,4,0,0,0,0,0,0,123,0.04065040650406504,0
RS,SAO PEDRO DAS MISSOES,2025-05-01,2025,5,0,0,0,0,0,0,124,0.04032258064516129,0
RS,SAO PEDRO DAS MISSOES,2025-06-01,2025,6,0,0,0,0,0,0,125,0.04,0
RS,SAO PEDRO DAS MISSOES,2025-07-01,2025,7,0,0,0,0,0,0,126,0.03968253968253968,0
RS,SAO PEDRO DAS MISSOES,2025-08-01,2025,8,0,0,0,0,0,0,127,0.03937007874015748,0
RS,SAO PEDRO DAS MISSOES,2025-09-01,2025,9,0,0,0,0,0,0,128,0.0390625,0
RS,SAO PEDRO DAS MISSOES,2025-10-01,2025,10,0,0,0,0,0,0,129,0.03875968992248062,0
RS,SAO PEDRO DAS MISSOES,2025-11-01,2025,11,0,0,0,0,0,0,130,0.038461538461538464,0
RS,SAO PEDRO DAS MISSOES,2025-12-01,2025,12,0,0,0,0,0,0,131,0.03816793893129771,0
RS,SAO PEDRO DO BUTIA,2015-01-01,2015,1,0,0,0,0,0,0,0,,
RS,SAO PEDRO DO BUTIA,2015-02-01,2015,2,0,0,0,0,0,0,1,0.0,0
RS,SAO PEDRO DO BUTIA,2015-03-01,2015,3,0,0,0,0,0,0,2,0.0,0
RS,SAO PEDRO DO BUTIA,2015-04-01,2015,4,0,0,0,0,0,0,3,0.0,0
RS,SAO PEDRO DO BUTIA,2015-05-01,2015,5,0,0,0,0,0,0,4,0.0,0
RS,SAO PEDRO DO BUTIA,2015-06-01,2015,6,0,0,0,0,0,0,5,0.0,0
RS,SAO PEDRO DO BUTIA,2015-07-01,2015,7,0,0,0,0,0,0,6,0.0,0
RS,SAO PEDRO DO BUTIA,2015-08-01,2015,8,0,0,0,0,0,0,7,0.0,0
RS,SAO PEDRO DO BUTIA,2015-09-01,2015,9,0,0,0,0,0,0,8,0.0,0
RS,SAO PEDRO DO BUTIA,2015-10-01,2015,10,0,0,0,0,0,0,9,0.0,0
RS,SAO PEDRO DO BUTIA,2015-11-01,2015,11,0,0,0,0,0,0,10,0.0,0
RS,SAO PEDRO DO BUTIA,2015-12-01,2015,12,0,0,0,0,0,0,11,0.0,0
RS,SAO PEDRO DO BUTIA,2016-01-01,2016,1,0,0,0,0,0,0,12,0.0,0
RS,SAO PEDRO DO BUTIA,2016-02-01,2016,2,0,0,0,0,0,0,13,0.0,0
RS,SAO PEDRO DO BUTIA,2016-03-01,2016,3,0,0,0,0,0,0,14,0.0,0
RS,SAO PEDRO DO BUTIA,2016-04-01,2016,4,0,0,0,0,0,0,15,0.0,0
RS,SAO PEDRO DO BUTIA,2016-05-01,2016,5,0,0,0,0,0,0,16,0.0,0
RS,SAO PEDRO DO BUTIA,2016-06-01,2016,6,0,0,0,0,0,0,17,0.0,0
RS,SAO PEDRO DO BUTIA,2016-07-01,2016,7,0,0,0,0,0,0,18,0.0,0
RS,SAO PEDRO DO BUTIA,2016-08-01,2016,8,0,0,0,0,0,0,19,0.0,0
RS,SAO PEDRO DO BUTIA,2016-09-01,2016,9,0,0,0,0,0,0,20,0.0,0
RS,SAO PEDRO DO BUTIA,2016-10-01,2016,10,0,0,0,0,0,0,21,0.0,0
RS,SAO PEDRO DO BUTIA,2016-11-01,2016,11,0,0,0,0,0,0,22,0.0,0
RS,SAO PEDRO DO BUTIA,2016-12-01,2016,12,0,0,0,0,0,0,23,0.0,0
RS,SAO PEDRO DO BUTIA,2017-01-01,2017,1,0,0,0,0,0,0,24,0.0,0
RS,SAO PEDRO DO BUTIA,2017-02-01,2017,2,0,0,0,0,0,0,25,0.0,0
RS,SAO PEDRO DO BUTIA,2017-03-01,2017,3,0,0,0,0,0,0,26,0.0,0
RS,SAO PEDRO DO BUTIA,2017-04-01,2017,4,0,0,0,0,0,0,27,0.0,0
RS,SAO PEDRO DO BUTIA,2017-05-01,2017,5,0,0,0,0,0,0,28,0.0,0
RS,SAO PEDRO DO BUTIA,2017-06-01,2017,6,0,0,0,0,0,0,29,0.0,0
RS,SAO PEDRO DO BUTIA,2017-07-01,2017,7,0,0,0,0,0,0,30,0.0,0
RS,SAO PEDRO DO BUTIA,2017-08-01,2017,8,0,0,0,0,0,0,31,0.0,0
RS,SAO PEDRO DO BUTIA,2017-09-01,2017,9,0,0,0,0,0,0,32,0.0,0
RS,SAO PEDRO DO BUTIA,2017-10-01,2017,10,0,0,0,0,0,0,33,0.0,0
RS,SAO PEDRO DO BUTIA,2017-11-01,2017,11,0,0,0,0,0,0,34,0.0,0
RS,SAO PEDRO DO BUTIA,2017-12-01,2017,12,0,0,0,0,0,0,35,0.0,0
RS,SAO PEDRO DO BUTIA,2018-01-01,2018,1,0,0,0,0,0,0,36,0.0,0
RS,SAO PEDRO DO BUTIA,2018-02-01,2018,2,0,0,0,0,0,0,37,0.0,0
RS,SAO PEDRO DO BUTIA,2018-03-01,2018,3,0,0,0,0,0,0,38,0.0,0
RS,SAO PEDRO DO BUTIA,2018-04-01,2018,4,0,0,0,0,0,0,39,0.0,0
RS,SAO PEDRO DO BUTIA,2018-05-01,2018,5,0,0,0,0,0,0,40,0.0,0
RS,SAO PEDRO DO BUTIA,2018-06-01,2018,6,0,0,0,0,0,0,41,0.0,0
RS,SAO PEDRO DO BUTIA,2018-07-01,2018,7,0,0,0,0,0,0,42,0.0,0
RS,SAO PEDRO DO BUTIA,2018-08-01,2018,8,0,0,0,0,0,0,43,0.0,0
RS,SAO PEDRO DO BUTIA,2018-09-01,2018,9,0,0,0,0,0,0,44,0.0,0
RS,SAO PEDRO DO BUTIA,2018-10-01,2018,10,0,0,0,0,0,0,45,0.0,0
RS,SAO PEDRO DO BUTIA,2018-11-01,2018,11,0,0,0,0,0,0,46,0.0,0
RS,SAO PEDRO DO BUTIA,2018-12-01,2018,12,0,0,0,0,0,0,47,0.0,0
RS,SAO PEDRO DO BUTIA,2019-01-01,2019,1,0,0,0,0,0,0,48,0.0,0
RS,SAO PEDRO DO BUTIA,2019-02-01,2019,2,0,0,0,0,0,0,49,0.0,0
RS,SAO PEDRO DO BUTIA,2019-03-01,2019,3,0,0,0,0,0,0,50,0.0,0
RS,SAO PEDRO DO BUTIA,2019-04-01,2019,4,0,0,0,0,0,0,51,0.0,0
RS,SAO PEDRO DO BUTIA,2019-05-01,2019,5,0,0,0,0,0,0,52,0.0,0
RS,SAO PEDRO DO BUTIA,2019-06-01,2019,6,0,0,0,0,0,0,53,0.0,0
RS,SAO PEDRO DO BUTIA,2019-07-01,2019,7,0,0,0,0,0,0,54,0.0,0
RS,SAO PEDRO DO BUTIA,2019-08-01,2019,8,0,0,0,0,0,0,55,0.0,0
RS,SAO PEDRO DO BUTIA,2019-09-01,2019,9,0,0,0,0,0,0,56,0.0,0
RS,SAO PEDRO DO BUTIA,2019-10-01,2019,10,0,0,0,0,0,0,57,0.0,0
RS,SAO PEDRO DO BUTIA,2019-11-01,2019,11,0,0,0,0,0,0,58,0.0,0
RS,SAO PEDRO DO BUTIA,2019-12-01,2019,12,0,0,0,0,0,0,59,0.0,0
RS,SAO PEDRO DO BUTIA,2020-01-01,2020,1,0,0,0,0,0,0,60,0.0,0
RS,SAO PEDRO DO BUTIA,2020-02-01,2020,2,0,0,0,0,0,0,61,0.0,0
RS,SAO PEDRO DO BUTIA,2020-03-01,2020,3,0,0,0,0,0,0,62,0.0,0
RS,SAO PEDRO DO BUTIA,2020-04-01,2020,4,0,0,0,0,0,0,63,0.0,0
RS,SAO PEDRO DO BUTIA,2020-05-01,2020,5,0,0,0,0,0,0,64,0.0,0
