uf,municipio,data_referencia,total_violencia_grave,maximo_historico_ate_mes_anterior,alto_risco_violencia_grave,probabilidade_alerta,alerta_previsto
RS,RONDINHA,2025-07-01,0,2.0,0,0.03258877184649941,0
RS,RONDINHA,2025-08-01,0,2.0,0,0.032098434335653125,0
RS,RONDINHA,2025-09-01,0,2.0,0,0.034094162834374594,0
RS,RONDINHA,2025-10-01,0,2.0,0,0.03834086027008429,0
RS,RONDINHA,2025-11-01,0,2.0,0,0.04412962319489209,0
RS,RONDINHA,2025-12-01,0,2.0,0,0.04996393046695125,0
RS,ROQUE GONZALES,2024-01-01,0,2.0,0,0.1241775931390257,0
RS,ROQUE GONZALES,2024-02-01,1,2.0,0,0.09653375794354258,0
RS,ROQUE GONZALES,2024-03-01,0,2.0,0,0.10127424990851334,0
RS,ROQUE GONZALES,2024-04-01,3,2.0,1,0.08541633035360026,0
RS,ROQUE GONZALES,2024-05-01,0,3.0,0,0.16707118658047246,0
RS,ROQUE GONZALES,2024-06-01,0,3.0,0,0.07421308686576117,0
RS,ROQUE GONZALES,2024-07-01,0,3.0,0,0.06922936881886597,0
RS,ROQUE GONZALES,2024-08-01,0,3.0,0,0.05573731313896048,0
RS,ROQUE GONZALES,2024-09-01,0,3.0,0,0.06118546843744385,0
RS,ROQUE GONZALES,2024-10-01,0,3.0,0,0.07053418001058981,0
RS,ROQUE GONZALES,2024-11-01,0,3.0,0,0.05478581676108186,0
RS,ROQUE GONZALES,2024-12-01,0,3.0,0,0.0606202534390163,0
RS,ROQUE GONZALES,2025-01-01,0,3.0,0,0.0631508898452779,0
RS,ROQUE GONZALES,2025-02-01,0,3.0,0,0.06188624700340504,0
RS,ROQUE GONZALES,2025-03-01,0,3.0,0,0.057694253300478435,0
RS,ROQUE GONZALES,2025-04-01,0,3.0,0,0.047515417243390715,0
RS,ROQUE GONZALES,2025-05-01,0,3.0,0,0.021414574848543207,0
RS,ROQUE GONZALES,2025-06-01,0,3.0,0,0.018584445610593813,0
RS,ROQUE GONZALES,2025-07-01,0,3.0,0,0.016988035350594375,0
RS,ROQUE GONZALES,2025-08-01,0,3.0,0,0.016728370840297848,0
RS,ROQUE GONZALES,2025-09-01,0,3.0,0,0.01778602230891185,0
RS,ROQUE GONZALES,2025-10-01,0,3.0,0,0.020043563731545776,0
RS,ROQUE GONZALES,2025-11-01,0,3.0,0,0.023136235639291545,0
RS,ROQUE GONZALES,2025-12-01,0,3.0,0,0.026271322977465796,0
RS,ROSARIO DO SUL,2024-01-01,4,7.0,0,0.05925592354263573,0
RS,ROSARIO DO SUL,2024-02-01,6,7.0,0,0.1184042017254662,0
RS,ROSARIO DO SUL,2024-03-01,1,7.0,0,0.2219855526064837,1
RS,ROSARIO DO SUL,2024-04-01,1,7.0,0,0.10108761660908921,0
RS,ROSARIO DO SUL,2024-05-01,2,7.0,0,0.06281603494722048,0
RS,ROSARIO DO SUL,2024-06-01,1,7.0,0,0.046807827779902535,0
RS,ROSARIO DO SUL,2024-07-01,2,7.0,0,0.030882531551662956,0
RS,ROSARIO DO SUL,2024-08-01,0,7.0,0,0.036088060098804914,0
RS,ROSARIO DO SUL,2024-09-01,4,7.0,0,0.019970081434316875,0
RS,ROSARIO DO SUL,2024-10-01,0,7.0,0,0.05527840880683971,0
RS,ROSARIO DO SUL,2024-11-01,2,7.0,0,0.0442348354058812,0
RS,ROSARIO DO SUL,2024-12-01,0,7.0,0,0.07352977092887238,0
RS,ROSARIO DO SUL,2025-01-01,2,7.0,0,0.04710263040788848,0
RS,ROSARIO DO SUL,2025-02-01,0,7.0,0,0.04885647702698557,0
RS,ROSARIO DO SUL,2025-03-01,7,7.0,0,0.01914089908200505,0
RS,ROSARIO DO SUL,2025-04-01,1,7.0,0,0.17479753559436662,0
RS,ROSARIO DO SUL,2025-05-01,0,7.0,0,0.0797365558673313,0
RS,ROSARIO DO SUL,2025-06-01,0,7.0,0,0.058511234179816546,0
RS,ROSARIO DO SUL,2025-07-01,1,7.0,0,0.031050875652230463,0
RS,ROSARIO DO SUL,2025-08-01,3,7.0,0,0.0335127590184478,0
RS,ROSARIO DO SUL,2025-09-01,0,7.0,0,0.053460111989931704,0
RS,ROSARIO DO SUL,2025-10-01,1,7.0,0,0.026354238598294475,0
RS,ROSARIO DO SUL,2025-11-01,0,7.0,0,0.031436496228225495,0
RS,ROSARIO DO SUL,2025-12-01,1,7.0,0,0.025493080371271175,0
RS,SAGRADA FAMILIA,2024-01-01,0,4.0,0,0.017448394264858155,0
RS,SAGRADA FAMILIA,2024-02-01,0,4.0,0,0.01747112521720794,0
RS,SAGRADA FAMILIA,2024-03-01,0,4.0,0,0.016201688865199366,0
RS,SAGRADA FAMILIA,2024-04-01,0,4.0,0,0.014168783895012863,0
RS,SAGRADA FAMILIA,2024-05-01,0,4.0,0,0.012087299874674613,0
RS,SAGRADA FAMILIA,2024-06-01,0,4.0,0,0.010476657150828092,0
RS,SAGRADA FAMILIA,2024-07-01,0,4.0,0,0.009569917409331228,0
RS,SAGRADA FAMILIA,2024-08-01,0,4.0,0,0.00942255301700048,0
RS,SAGRADA FAMILIA,2024-09-01,0,4.0,0,0.010023002551534668,0
RS,SAGRADA FAMILIA,2024-10-01,0,4.0,0,0.011306543198128856,0
RS,SAGRADA FAMILIA,2024-11-01,0,4.0,0,0.013069093432812522,0
RS,SAGRADA FAMILIA,2024-12-01,0,4.0,0,0.014860780079126997,0
RS,SAGRADA FAMILIA,2025-01-01,0,4.0,0,0.016032756786444818,0
RS,SAGRADA FAMILIA,2025-02-01,0,4.0,0,0.016053673644836678,0
RS,SAGRADA FAMILIA,2025-03-01,0,4.0,0,0.014885667710592436,0
RS,SAGRADA FAMILIA,2025-04-01,0,4.0,0,0.013015705690010126,0
RS,SAGRADA FAMILIA,2025-05-01,0,4.0,0,0.011101708558629417,0
RS,SAGRADA FAMILIA,2025-06-01,0,4.0,0,0.009621117684882038,0
RS,SAGRADA FAMILIA,2025-07-01,0,4.0,0,0.008787766078778455,0
RS,SAGRADA FAMILIA,2025-08-01,0,4.0,0,0.008652340591969059,0
RS,SAGRADA FAMILIA,2025-09-01,0,4.0,0,0.00920416460888255,0
RS,SAGRADA FAMILIA,2025-10-01,0,4.0,0,0.010383945166293653,0
RS,SAGRADA FAMILIA,2025-11-01,0,4.0,0,0.012004420018450966,0
RS,SAGRADA FAMILIA,2025-12-01,0,4.0,0,0.013652166004246348,0
RS,SALDANHA MARINHO,2024-01-01,1,3.0,0,0.08434754357814839,0
RS,SALDANHA MARINHO,2024-02-01,0,3.0,0,0.07988847105259886,0
RS,SALDANHA MARINHO,2024-03-01,0,3.0,0,0.060297288616145646,0
RS,SALDANHA MARINHO,2024-04-01,0,3.0,0,0.05180776018073359,0
RS,SALDANHA MARINHO,2024-05-01,0,3.0,0,0.04135913028163373,0
RS,SALDANHA MARINHO,2024-06-01,0,3.0,0,0.035990088651892564,0
RS,SALDANHA MARINHO,2024-07-01,0,3.0,0,0.03254425384608019,0
RS,SALDANHA MARINHO,2024-08-01,0,3.0,0,0.025888907458814357,0
RS,SALDANHA MARINHO,2024-09-01,0,3.0,0,0.026903397829889212,0
RS,SALDANHA MARINHO,2024-10-01,0,3.0,0,0.02766219973149619,0
RS,SALDANHA MARINHO,2024-11-01,0,3.0,0,0.031892150978564134,0
RS,SALDANHA MARINHO,2024-12-01,0,3.0,0,0.0361697821337814,0
RS,SALDANHA MARINHO,2025-01-01,0,3.0,0,0.038107361637055366,0
RS,SALDANHA MARINHO,2025-02-01,0,3.0,0,0.030823256714961843,0
RS,SALDANHA MARINHO,2025-03-01,0,3.0,0,0.028611917966825433,0
RS,SALDANHA MARINHO,2025-04-01,0,3.0,0,0.025061508751001774,0
RS,SALDANHA MARINHO,2025-05-01,0,3.0,0,0.021414574848543207,0
RS,SALDANHA MARINHO,2025-06-01,0,3.0,0,0.018584445610593813,0
RS,SALDANHA MARINHO,2025-07-01,2,3.0,0,0.016988035350594375,0
RS,SALDANHA MARINHO,2025-08-01,0,3.0,0,0.0539194436184712,0
RS,SALDANHA MARINHO,2025-09-01,0,3.0,0,0.044464335808012415,0
RS,SALDANHA MARINHO,2025-10-01,1,3.0,0,0.048937177247597545,0
RS,SALDANHA MARINHO,2025-11-01,0,3.0,0,0.04564106249269039,0
RS,SALDANHA MARINHO,2025-12-01,0,3.0,0,0.06588066133243488,0
RS,SALTO DO JACUI,2024-01-01,2,6.0,0,0.01766158014282801,0
RS,SALTO DO JACUI,2024-02-01,3,6.0,0,0.030139617908398274,0
RS,SALTO DO JACUI,2024-03-01,2,6.0,0,0.04996321304588265,0
RS,SALTO DO JACUI,2024-04-01,0,6.0,0,0.04866471006012409,0
RS,SALTO DO JACUI,2024-05-01,0,6.0,0,0.027834440306225016,0
RS,SALTO DO JACUI,2024-06-01,1,6.0,0,0.015429199840032978,0
RS,SALTO DO JACUI,2024-07-01,0,6.0,0,0.014650723807002382,0
RS,SALTO DO JACUI,2024-08-01,0,6.0,0,0.012104525970208002,0
RS,SALTO DO JACUI,2024-09-01,0,6.0,0,0.011949491903189917,0
RS,SALTO DO JACUI,2024-10-01,1,6.0,0,0.011155862033137814,0
RS,SALTO DO JACUI,2024-11-01,1,6.0,0,0.016066669279476274,0
RS,SALTO DO JACUI,2024-12-01,0,6.0,0,0.022250443639399282,0
RS,SALTO DO JACUI,2025-01-01,1,6.0,0,0.019233295714819843,0
RS,SALTO DO JACUI,2025-02-01,2,6.0,0,0.018184735333405134,0
RS,SALTO DO JACUI,2025-03-01,0,6.0,0,0.018750400265214313,0
RS,SALTO DO JACUI,2025-04-01,0,6.0,0,0.010840151043833448,0
RS,SALTO DO JACUI,2025-05-01,0,6.0,0,0.008982403167578914,0
RS,SALTO DO JACUI,2025-06-01,2,6.0,0,0.006813123665169274,0
RS,SALTO DO JACUI,2025-07-01,0,6.0,0,0.008695140299409975,0
RS,SALTO DO JACUI,2025-08-01,1,6.0,0,0.008601964017219094,0
RS,SALTO DO JACUI,2025-09-01,0,6.0,0,0.010507069804337082,0
RS,SALTO DO JACUI,2025-10-01,0,6.0,0,0.009186066963070047,0
RS,SALTO DO JACUI,2025-11-01,0,6.0,0,0.009987926805326527,0
RS,SALTO DO JACUI,2025-12-01,0,6.0,0,0.010533314892218471,0
RS,SALVADOR DAS MISSOES,2024-01-01,0,2.0,0,0.06321021650043766,0
RS,SALVADOR DAS MISSOES,2024-02-01,0,2.0,0,0.06328872376931835,0
RS,SALVADOR DAS MISSOES,2024-03-01,0,2.0,0,0.05888975558659817,0
RS,SALVADOR DAS MISSOES,2024-04-01,0,2.0,0,0.05178249985878211,0
RS,SALVADOR DAS MISSOES,2024-05-01,0,2.0,0,0.04442432618520504,0
RS,SALVADOR DAS MISSOES,2024-06-01,0,2.0,0,0.038673428108353974,0
RS,SALVADOR DAS MISSOES,2024-07-01,0,2.0,0,0.035413636142761766,0
RS,SALVADOR DAS MISSOES,2024-08-01,0,2.0,0,0.03488232769548294,0
RS,SALVADOR DAS MISSOES,2024-09-01,0,2.0,0,0.037044520836664326,0
RS,SALVADOR DAS MISSOES,2024-10-01,0,2.0,0,0.041642865153801126,0
RS,SALVADOR DAS MISSOES,2024-11-01,0,2.0,0,0.047905334919627694,0
RS,SALVADOR DAS MISSOES,2024-12-01,0,2.0,0,0.05421051286531245,0
RS,SALVADOR DAS MISSOES,2025-01-01,0,2.0,0,0.05830210043022124,0
RS,SALVADOR DAS MISSOES,2025-02-01,0,2.0,0,0.05837489166303774,0
RS,SALVADOR DAS MISSOES,2025-03-01,0,2.0,0,0.05429766806419339,0
RS,SALVADOR DAS MISSOES,2025-04-01,0,2.0,0,0.04771652014003621,0
RS,SALVADOR DAS MISSOES,2025-05-01,0,2.0,0,0.040911184860894165,0
RS,SALVADOR DAS MISSOES,2025-06-01,0,2.0,0,0.03559813398869172,0
RS,SALVADOR DAS MISSOES,2025-07-01,0,2.0,0,0.03258877184649941,0
RS,SALVADOR DAS MISSOES,2025-08-01,0,2.0,0,0.032098434335653125,0
RS,SALVADOR DAS MISSOES,2025-09-01,0,2.0,0,0.034094162834374594,0
RS,SALVADOR DAS MISSOES,2025-10-01,0,2.0,0,0.03834086027008429,0
RS,SALVADOR DAS MISSOES,2025-11-01,0,2.0,0,0.04412962319489209,0
RS,SALVADOR DAS MISSOES,2025-12-01,1,2.0,0,0.04996393046695125,0
RS,SALVADOR DO SUL,2024-01-01,0,1.0,0,0.11623914602101236,0
RS,SALVADOR DO SUL,2024-02-01,0,1.0,0,0.11637533346989871,0
RS,SALVADOR DO SUL,2024-03-01,0,1.0,0,0.10871475372678098,0
RS,SALVADOR DO SUL,2024-04-01,0,1.0,0,0.09620897515941342,0
RS,SALVADOR DO SUL,2024-05-01,0,1.0,0,0.08309109327649783,0
RS,SALVADOR DO SUL,2024-06-01,0,1.0,0,0.07271553843406768,0
RS,SALVADOR DO SUL,2024-07-01,0,1.0,0,0.06678567464904787,0
RS,SALVADOR DO SUL,2024-08-01,0,1.0,0,0.06581580858584957,0
RS,SALVADOR DO SUL,2024-09-01,0,1.0,0,0.06975683664767349,0
RS,SALVADOR DO SUL,2024-10-01,0,1.0,0,0.07808649293464472,0
RS,SALVADOR DO SUL,2024-11-01,0,1.0,0,0.08931875476593186,0
RS,SALVADOR DO SUL,2024-12-01,0,1.0,0,0.10049930424829634,0
RS,SALVADOR DO SUL,2025-01-01,0,1.0,0,0.10768679185730076,0
RS,SALVADOR DO SUL,2025-02-01,0,1.0,0,0.10781418164028049,0
RS,SALVADOR DO SUL,2025-03-01,0,1.0,0,0.10065295889119742,0
RS,SALVADOR DO SUL,2025-04-01,0,1.0,0,0.08898196763519016,0
RS,SALVADOR DO SUL,2025-05-01,0,1.0,0,0.07676577601312516,0
RS,SALVADOR DO SUL,2025-06-01,0,1.0,0,0.06712224107709731,0
RS,SALVADOR DO SUL,2025-07-01,0,1.0,0,0.061618194211363296,0
RS,SALVADOR DO SUL,2025-08-01,0,1.0,0,0.0607184880953809,0
RS,SALVADOR DO SUL,2025-09-01,0,1.0,0,0.06437532368912643,0
RS,SALVADOR DO SUL,2025-10-01,0,1.0,0,0.0721121887254149,0
RS,SALVADOR DO SUL,2025-11-01,0,1.0,0,0.08256204431351066,0
RS,SALVADOR DO SUL,2025-12-01,0,1.0,0,0.09298317318870072,0
RS,SANANDUVA,2024-01-01,0,3.0,0,0.11010349996774514,0
RS,SANANDUVA,2024-02-01,0,3.0,0,0.08466301700877639,0
RS,SANANDUVA,2024-03-01,1,3.0,0,0.05787024309502696,0
RS,SANANDUVA,2024-04-01,0,3.0,0,0.04224969301783154,0
RS,SANANDUVA,2024-05-01,0,3.0,0,0.046812041211909586,0
RS,SANANDUVA,2024-06-01,0,3.0,0,0.04145354814681931,0
RS,SANANDUVA,2024-07-01,0,3.0,0,0.03484188591944964,0
RS,SANANDUVA,2024-08-01,0,3.0,0,0.03431885021035147,0
RS,SANANDUVA,2024-09-01,0,3.0,0,0.03680497635338342,0
RS,SANANDUVA,2024-10-01,0,3.0,0,0.03621016460184404,0
RS,SANANDUVA,2024-11-01,1,3.0,0,0.04078567913485018,0
RS,SANANDUVA,2024-12-01,0,3.0,0,0.069730131924973,0
RS,SANANDUVA,2025-01-01,0,3.0,0,0.05639919357607448,0
RS,SANANDUVA,2025-02-01,0,3.0,0,0.05590618742850855,0
RS,SANANDUVA,2025-03-01,0,3.0,0,0.04736313587164262,0
RS,SANANDUVA,2025-04-01,1,3.0,0,0.03596583205250493,0
RS,SANANDUVA,2025-05-01,0,3.0,0,0.04362645453484033,0
RS,SANANDUVA,2025-06-01,0,3.0,0,0.032969081619740714,0
RS,SANANDUVA,2025-07-01,0,3.0,0,0.029865566994008403,0
RS,SANANDUVA,2025-08-01,0,3.0,0,0.027342051171156113,0
RS,SANANDUVA,2025-09-01,0,3.0,0,0.029050926431689373,0
RS,SANANDUVA,2025-10-01,0,3.0,0,0.033012660548914635,0
RS,SANANDUVA,2025-11-01,0,3.0,0,0.032538513293676456,0
RS,SANANDUVA,2025-12-01,0,3.0,0,0.03372657627283525,0
RS,SANT'ANA DO LIVRAMENTO,2024-01-01,6,12.0,0,0.057254642516920216,0
RS,SANT'ANA DO LIVRAMENTO,2024-02-01,8,12.0,0,0.09911636026575396,0
RS,SANT'ANA DO LIVRAMENTO,2024-03-01,2,12.0,0,0.11890337542274387,0
RS,SANT'ANA DO LIVRAMENTO,2024-04-01,0,12.0,0,0.043198561383620084,0
RS,SANT'ANA DO LIVRAMENTO,2024-05-01,4,12.0,0,0.02857491062940733,0
RS,SANT'ANA DO LIVRAMENTO,2024-06-01,2,12.0,0,0.024860979200424398,0
RS,SANT'ANA DO LIVRAMENTO,2024-07-01,8,12.0,0,0.01992096357617445,0
RS,SANT'ANA DO LIVRAMENTO,2024-08-01,1,12.0,0,0.0687359458925351,0
RS,SANT'ANA DO LIVRAMENTO,2024-09-01,4,12.0,0,0.013266547216041627,0
RS,SANT'ANA DO LIVRAMENTO,2024-10-01,0,12.0,0,0.021514635405766137,0
RS,SANT'ANA DO LIVRAMENTO,2024-11-01,1,12.0,0,0.008699666484827494,0
RS,SANT'ANA DO LIVRAMENTO,2024-12-01,3,12.0,0,0.01111217825001946,0
RS,SANT'ANA DO LIVRAMENTO,2025-01-01,5,12.0,0,0.01337023123929398,0
RS,SANT'ANA DO LIVRAMENTO,2025-02-01,1,12.0,0,0.011910519756762055,0
RS,SANT'ANA DO LIVRAMENTO,2025-03-01,3,12.0,0,0.005469916762470657,0
RS,SANT'ANA DO LIVRAMENTO,2025-04-01,0,12.0,0,0.005537347656220708,0
RS,SANT'ANA DO LIVRAMENTO,2025-05-01,1,12.0,0,0.00247326047908677,0
RS,SANT'ANA DO LIVRAMENTO,2025-06-01,2,12.0,0,0.0021999622429137197,0
RS,SANT'ANA DO LIVRAMENTO,2025-07-01,3,12.0,0,0.0018371454922913308,0
RS,SANT'ANA DO LIVRAMENTO,2025-08-01,3,12.0,0,0.000978181216445953,0
RS,SANT'ANA DO LIVRAMENTO,2025-09-01,3,12.0,0,0.0012325366738860277,0
RS,SANT'ANA DO LIVRAMENTO,2025-10-01,0,12.0,0,0.00103236452701165,0
RS,SANT'ANA DO LIVRAMENTO,2025-11-01,0,12.0,0,0.0011263398218134195,0
RS,SANT'ANA DO LIVRAMENTO,2025-12-01,4,12.0,0,0.001086929314615138,0
RS,SANTA BARBARA DO SUL,2024-01-01,0,5.0,0,0.011493072192522593,0
RS,SANTA BARBARA DO SUL,2024-02-01,1,5.0,0,0.011250492004747361,0
RS,SANTA BARBARA DO SUL,2024-03-01,0,5.0,0,0.014657895522030303,0
RS,SANTA BARBARA DO SUL,2024-04-01,0,5.0,0,0.011681550428963624,0
RS,SANTA BARBARA DO SUL,2024-05-01,0,5.0,0,0.009857497657007799,0
RS,SANTA BARBARA DO SUL,2024-06-01,0,5.0,0,0.00792747137981064,0
RS,SANTA BARBARA DO SUL,2024-07-01,0,5.0,0,0.0072397458278550516,0
RS,SANTA BARBARA DO SUL,2024-08-01,0,5.0,0,0.007200078197921929,0
RS,SANTA BARBARA DO SUL,2024-09-01,0,5.0,0,0.006674519918399839,0
RS,SANTA BARBARA DO SUL,2024-10-01,4,5.0,0,0.007532518252829403,0
RS,SANTA BARBARA DO SUL,2024-11-01,0,5.0,0,0.06532726294957004,0
RS,SANTA BARBARA DO SUL,2024-12-01,0,5.0,0,0.05186373242500727,0
RS,SANTA BARBARA DO SUL,2025-01-01,0,5.0,0,0.053591266286045006,0
RS,SANTA BARBARA DO SUL,2025-02-01,0,5.0,0,0.039403114438580036,0
RS,SANTA BARBARA DO SUL,2025-03-01,0,5.0,0,0.03504176994240528,0
RS,SANTA BARBARA DO SUL,2025-04-01,0,5.0,0,0.03194880777091784,0
RS,SANTA BARBARA DO SUL,2025-05-01,0,5.0,0,0.015875545409059996,0
RS,SANTA BARBARA DO SUL,2025-06-01,1,5.0,0,0.013767150333519709,0
RS,SANTA BARBARA DO SUL,2025-07-01,1,5.0,0,0.018221230780324525,0
RS,SANTA BARBARA DO SUL,2025-08-01,0,5.0,0,0.022764316931174894,0
RS,SANTA BARBARA DO SUL,2025-09-01,4,5.0,0,0.019745643340982798,0
RS,SANTA BARBARA DO SUL,2025-10-01,0,5.0,0,0.07676743777286742,0
RS,SANTA BARBARA DO SUL,2025-11-01,0,5.0,0,0.039570558746591114,0
RS,SANTA BARBARA DO SUL,2025-12-01,0,5.0,0,0.04346429576507176,0
RS,SANTA CECILIA DO SUL,2024-01-01,0,2.0,0,0.06321021650043766,0
RS,SANTA CECILIA DO SUL,2024-02-01,0,2.0,0,0.06328872376931835,0
RS,SANTA CECILIA DO SUL,2024-03-01,0,2.0,0,0.05888975558659817,0
RS,SANTA CECILIA DO SUL,2024-04-01,0,2.0,0,0.05178249985878211,0
RS,SANTA CECILIA DO SUL,2024-05-01,0,2.0,0,0.04442432618520504,0
RS,SANTA CECILIA DO SUL,2024-06-01,0,2.0,0,0.038673428108353974,0
RS,SANTA CECILIA DO SUL,2024-07-01,0,2.0,0,0.035413636142761766,0
RS,SANTA CECILIA DO SUL,2024-08-01,0,2.0,0,0.03488232769548294,0
RS,SANTA CECILIA DO SUL,2024-09-01,0,2.0,0,0.037044520836664326,0
RS,SANTA CECILIA DO SUL,2024-10-01,0,2.0,0,0.041642865153801126,0
RS,SANTA CECILIA DO SUL,2024-11-01,0,2.0,0,0.047905334919627694,0
RS,SANTA CECILIA DO SUL,2024-12-01,0,2.0,0,0.05421051286531245,0
RS,SANTA CECILIA DO SUL,2025-01-01,0,2.0,0,0.05830210043022124,0
RS,SANTA CECILIA DO SUL,2025-02-01,0,2.0,0,0.05837489166303774,0
RS,SANTA CECILIA DO SUL,2025-03-01,0,2.0,0,0.05429766806419339,0
RS,SANTA CECILIA DO SUL,2025-04-01,0,2.0,0,0.04771652014003621,0
RS,SANTA CECILIA DO SUL,2025-05-01,0,2.0,0,0.040911184860894165,0
RS,SANTA CECILIA DO SUL,2025-06-01,0,2.0,0,0.03559813398869172,0
RS,SANTA CECILIA DO SUL,2025-07-01,0,2.0,0,0.03258877184649941,0
RS,SANTA CECILIA DO SUL,2025-08-01,0,2.0,0,0.032098434335653125,0
RS,SANTA CECILIA DO SUL,2025-09-01,0,2.0,0,0.034094162834374594,0
RS,SANTA CECILIA DO SUL,2025-10-01,0,2.0,0,0.03834086027008429,0
RS,SANTA CECILIA DO SUL,2025-11-01,0,2.0,0,0.04412962319489209,0
RS,SANTA CECILIA DO SUL,2025-12-01,0,2.0,0,0.04996393046695125,0
RS,SANTA CLARA DO SUL,2024-01-01,0,2.0,0,0.1241775931390257,0
RS,SANTA CLARA DO SUL,2024-02-01,0,2.0,0,0.09653375794354258,0
RS,SANTA CLARA DO SUL,2024-03-01,0,2.0,0,0.08917919782618185,0
RS,SANTA CLARA DO SUL,2024-04-01,0,2.0,0,0.07343743280947297,0
RS,SANTA CLARA DO SUL,2024-05-01,0,2.0,0,0.06320726073329909,0
RS,SANTA CLARA DO SUL,2024-06-01,0,2.0,0,0.055695756711115006,0
RS,SANTA CLARA DO SUL,2024-07-01,0,2.0,0,0.04475809637291049,0
RS,SANTA CLARA DO SUL,2024-08-01,0,2.0,0,0.04409300214324092,0
RS,SANTA CLARA DO SUL,2024-09-01,0,2.0,0,0.04679843795156687,0
RS,SANTA CLARA DO SUL,2024-10-01,0,2.0,0,0.052541475954046596,0
RS,SANTA CLARA DO SUL,2024-11-01,0,2.0,0,0.060339741787186006,0
RS,SANTA CLARA DO SUL,2024-12-01,0,2.0,0,0.06672389340313029,0
RS,SANTA CLARA DO SUL,2025-01-01,0,2.0,0,0.05830210043022124,0
RS,SANTA CLARA DO SUL,2025-02-01,0,2.0,0,0.05837489166303774,0
RS,SANTA CLARA DO SUL,2025-03-01,0,2.0,0,0.05429766806419339,0
RS,SANTA CLARA DO SUL,2025-04-01,0,2.0,0,0.04771652014003621,0
RS,SANTA CLARA DO SUL,2025-05-01,0,2.0,0,0.040911184860894165,0
RS,SANTA CLARA DO SUL,2025-06-01,0,2.0,0,0.03559813398869172,0
RS,SANTA CLARA DO SUL,2025-07-01,3,2.0,1,0.03258877184649941,0
RS,SANTA CLARA DO SUL,2025-08-01,0,3.0,0,0.09445912469720501,0
RS,SANTA CLARA DO SUL,2025-09-01,0,3.0,0,0.06941704086252631,0
RS,SANTA CLARA DO SUL,2025-10-01,0,3.0,0,0.07545508186904329,0
RS,SANTA CLARA DO SUL,2025-11-01,0,3.0,0,0.07012675105832275,0
RS,SANTA CLARA DO SUL,2025-12-01,0,3.0,0,0.07911362706710087,0
RS,SANTA CRUZ DO SUL,2024-01-01,1,17.0,0,7.955527177542772e-05,0
RS,SANTA CRUZ DO SUL,2024-02-01,2,17.0,0,6.621052652455214e-05,0
RS,SANTA CRUZ DO SUL,2024-03-01,2,17.0,0,7.192784957304357e-05,0
RS,SANTA CRUZ DO SUL,2024-04-01,2,17.0,0,5.8061278629523925e-05,0
RS,SANTA CRUZ DO SUL,2024-05-01,2,17.0,0,3.338922123095417e-05,0
RS,SANTA CRUZ DO SUL,2024-06-01,1,17.0,0,1.2731070205307133e-05,0
RS,SANTA CRUZ DO SUL,2024-07-01,6,17.0,0,9.980152554840231e-06,0
RS,SANTA CRUZ DO SUL,2024-08-01,4,17.0,0,5.311837593747255e-05,0
RS,SANTA CRUZ DO SUL,2024-09-01,3,17.0,0,9.399751876780922e-05,0
RS,SANTA CRUZ DO SUL,2024-10-01,0,17.0,0,0.00010551757963851697,0
RS,SANTA CRUZ DO SUL,2024-11-01,5,17.0,0,5.650152734252189e-05,0
RS,SANTA CRUZ DO SUL,2024-12-01,2,17.0,0,0.00015400943253269738,0
RS,SANTA CRUZ DO SUL,2025-01-01,4,17.0,0,0.00010736138407547347,0
RS,SANTA CRUZ DO SUL,2025-02-01,1,17.0,0,0.00015641151434244108,0
RS,SANTA CRUZ DO SUL,2025-03-01,3,17.0,0,9.066015886277804e-05,0
RS,SANTA CRUZ DO SUL,2025-04-01,3,17.0,0,0.00010650413999907542,0
RS,SANTA CRUZ DO SUL,2025-05-01,3,17.0,0,4.6057152591425176e-05,0
RS,SANTA CRUZ DO SUL,2025-06-01,1,17.0,0,6.768391643239378e-05,0
RS,SANTA CRUZ DO SUL,2025-07-01,1,17.0,0,3.9637500859873385e-05,0
RS,SANTA CRUZ DO SUL,2025-08-01,2,17.0,0,1.6227623374245282e-05,0
RS,SANTA CRUZ DO SUL,2025-09-01,1,17.0,0,2.1459439880234054e-05,0
RS,SANTA CRUZ DO SUL,2025-10-01,3,17.0,0,2.7523251226185177e-05,0
RS,SANTA CRUZ DO SUL,2025-11-01,5,17.0,0,3.9597720077071e-05,0
RS,SANTA CRUZ DO SUL,2025-12-01,2,17.0,0,8.422434076247882e-05,0
RS,SANTA MARGARIDA DO SUL,2024-01-01,0,6.0,0,0.0046518966091606065,0
RS,SANTA MARGARIDA DO SUL,2024-02-01,0,6.0,0,0.004658035914186133,0
RS,SANTA MARGARIDA DO SUL,2024-03-01,0,6.0,0,0.0043154980687414675,0
RS,SANTA MARGARIDA DO SUL,2024-04-01,0,6.0,0,0.0037682988004916116,0
RS,SANTA MARGARIDA DO SUL,2024-05-01,0,6.0,0,0.003209737226655161,0
RS,SANTA MARGARIDA DO SUL,2024-06-01,0,6.0,0,0.0027787098097315243,0
RS,SANTA MARGARIDA DO SUL,2024-07-01,0,6.0,0,0.0025365086048473174,0
RS,SANTA MARGARIDA DO SUL,2024-08-01,0,6.0,0,0.002497176570883648,0
RS,SANTA MARGARIDA DO SUL,2024-09-01,0,6.0,0,0.0026574923980431635,0
RS,SANTA MARGARIDA DO SUL,2024-10-01,0,6.0,0,0.0030006684892875833,0
