codigo_ibge,uf,municipio_ibge,municipio_normalizado,ano_populacao,populacao
4314100,RS,Passo Fundo,PASSO FUNDO,2016,197798
4314100,RS,Passo Fundo,PASSO FUNDO,2017,198799
4314100,RS,Passo Fundo,PASSO FUNDO,2018,201767
4314100,RS,Passo Fundo,PASSO FUNDO,2019,203275
4314100,RS,Passo Fundo,PASSO FUNDO,2020,204722
4314100,RS,Passo Fundo,PASSO FUNDO,2021,206103
4314134,RS,Paulo Bento,PAULO BENTO,2013,2284
4314134,RS,Paulo Bento,PAULO BENTO,2014,2291
4314134,RS,Paulo Bento,PAULO BENTO,2015,2297
4314134,RS,Paulo Bento,PAULO BENTO,2016,2302
4314134,RS,Paulo Bento,PAULO BENTO,2017,2308
4314134,RS,Paulo Bento,PAULO BENTO,2018,2287
4314134,RS,Paulo Bento,PAULO BENTO,2019,2293
4314134,RS,Paulo Bento,PAULO BENTO,2020,2299
4314134,RS,Paulo Bento,PAULO BENTO,2021,2303
4314159,RS,Paverama,PAVERAMA,2013,8382
4314159,RS,Paverama,PAVERAMA,2014,8410
4314159,RS,Paverama,PAVERAMA,2015,8437
4314159,RS,Paverama,PAVERAMA,2016,8461
4314159,RS,Paverama,PAVERAMA,2017,8485
4314159,RS,Paverama,PAVERAMA,2018,8459
4314159,RS,Paverama,PAVERAMA,2019,8487
4314159,RS,Paverama,PAVERAMA,2020,8515
4314159,RS,Paverama,PAVERAMA,2021,8541
4314175,RS,Pedras Altas,PEDRAS ALTAS,2013,2226
4314175,RS,Pedras Altas,PEDRAS ALTAS,2014,2210
4314175,RS,Pedras Altas,PEDRAS ALTAS,2015,2195
4314175,RS,Pedras Altas,PEDRAS ALTAS,2016,2181
4314175,RS,Pedras Altas,PEDRAS ALTAS,2017,2168
4314175,RS,Pedras Altas,PEDRAS ALTAS,2018,2010
4314175,RS,Pedras Altas,PEDRAS ALTAS,2019,1982
4314175,RS,Pedras Altas,PEDRAS ALTAS,2020,1954
4314175,RS,Pedras Altas,PEDRAS ALTAS,2021,1928
4314209,RS,Pedro Osório,PEDRO OSORIO,2013,8024
4314209,RS,Pedro Osório,PEDRO OSORIO,2014,8017
4314209,RS,Pedro Osório,PEDRO OSORIO,2015,8011
4314209,RS,Pedro Osório,PEDRO OSORIO,2016,8005
4314209,RS,Pedro Osório,PEDRO OSORIO,2017,7999
4314209,RS,Pedro Osório,PEDRO OSORIO,2018,7755
4314209,RS,Pedro Osório,PEDRO OSORIO,2019,7730
4314209,RS,Pedro Osório,PEDRO OSORIO,2020,7706
4314209,RS,Pedro Osório,PEDRO OSORIO,2021,7683
4314308,RS,Pejuçara,PEJUCARA,2013,4070
4314308,RS,Pejuçara,PEJUCARA,2014,4062
4314308,RS,Pejuçara,PEJUCARA,2015,4055
4314308,RS,Pejuçara,PEJUCARA,2016,4049
4314308,RS,Pejuçara,PEJUCARA,2017,4043
4314308,RS,Pejuçara,PEJUCARA,2018,3893
4314308,RS,Pejuçara,PEJUCARA,2019,3874
4314308,RS,Pejuçara,PEJUCARA,2020,3857
4314308,RS,Pejuçara,PEJUCARA,2021,3840
4314407,RS,Pelotas,PELOTAS,2013,341180
4314407,RS,Pelotas,PELOTAS,2014,342053
4314407,RS,Pelotas,PELOTAS,2015,342873
4314407,RS,Pelotas,PELOTAS,2016,343651
4314407,RS,Pelotas,PELOTAS,2017,344385
4314407,RS,Pelotas,PELOTAS,2018,341648
4314407,RS,Pelotas,PELOTAS,2019,342405
4314407,RS,Pelotas,PELOTAS,2020,343132
4314407,RS,Pelotas,PELOTAS,2021,343826
4314423,RS,Picada Café,PICADA CAFE,2013,5462
4314423,RS,Picada Café,PICADA CAFE,2014,5498
4314423,RS,Picada Café,PICADA CAFE,2015,5532
4314423,RS,Picada Café,PICADA CAFE,2016,5564
4314423,RS,Picada Café,PICADA CAFE,2017,5595
4314423,RS,Picada Café,PICADA CAFE,2018,5696
4314423,RS,Picada Café,PICADA CAFE,2019,5742
4314423,RS,Picada Café,PICADA CAFE,2020,5738
4314423,RS,Picada Café,PICADA CAFE,2021,5780
4314456,RS,Pinhal,PINHAL,2013,2602
4314456,RS,Pinhal,PINHAL,2014,2606
4314456,RS,Pinhal,PINHAL,2015,2609
4314456,RS,Pinhal,PINHAL,2016,2613
4314456,RS,Pinhal,PINHAL,2017,2616
4314456,RS,Pinhal,PINHAL,2018,2577
4314456,RS,Pinhal,PINHAL,2019,2579
4314456,RS,Pinhal,PINHAL,2020,2580
4314456,RS,Pinhal,PINHAL,2021,2581
4314464,RS,Pinhal da Serra,PINHAL DA SERRA,2013,2151
4314464,RS,Pinhal da Serra,PINHAL DA SERRA,2014,2138
4314464,RS,Pinhal da Serra,PINHAL DA SERRA,2015,2126
4314464,RS,Pinhal da Serra,PINHAL DA SERRA,2016,2115
4314464,RS,Pinhal da Serra,PINHAL DA SERRA,2017,2104
4314464,RS,Pinhal da Serra,PINHAL DA SERRA,2018,1965
4314464,RS,Pinhal da Serra,PINHAL DA SERRA,2019,1941
4314464,RS,Pinhal da Serra,PINHAL DA SERRA,2020,1918
4314464,RS,Pinhal da Serra,PINHAL DA SERRA,2021,1896
4314472,RS,Pinhal Grande,PINHAL GRANDE,2013,4577
4314472,RS,Pinhal Grande,PINHAL GRANDE,2014,4568
4314472,RS,Pinhal Grande,PINHAL GRANDE,2015,4560
4314472,RS,Pinhal Grande,PINHAL GRANDE,2016,4552
4314472,RS,Pinhal Grande,PINHAL GRANDE,2017,4544
4314472,RS,Pinhal Grande,PINHAL GRANDE,2018,4372
4314472,RS,Pinhal Grande,PINHAL GRANDE,2019,4350
4314472,RS,Pinhal Grande,PINHAL GRANDE,2020,4329
4314472,RS,Pinhal Grande,PINHAL GRANDE,2021,4309
4314498,RS,Pinheirinho do Vale,PINHEIRINHO DO VALE,2013,4715
4314498,RS,Pinheirinho do Vale,PINHEIRINHO DO VALE,2014,4739
4314498,RS,Pinheirinho do Vale,PINHEIRINHO DO VALE,2015,4761
4314498,RS,Pinheirinho do Vale,PINHEIRINHO DO VALE,2016,4783
4314498,RS,Pinheirinho do Vale,PINHEIRINHO DO VALE,2017,4803
4314498,RS,Pinheirinho do Vale,PINHEIRINHO DO VALE,2018,4842
4314498,RS,Pinheirinho do Vale,PINHEIRINHO DO VALE,2019,4871
4314498,RS,Pinheirinho do Vale,PINHEIRINHO DO VALE,2020,4899
4314498,RS,Pinheirinho do Vale,PINHEIRINHO DO VALE,2021,4926
4314506,RS,Pinheiro Machado,PINHEIRO MACHADO,2013,13047
4314506,RS,Pinheiro Machado,PINHEIRO MACHADO,2014,13011
4314506,RS,Pinheiro Machado,PINHEIRO MACHADO,2015,12976
4314506,RS,Pinheiro Machado,PINHEIRO MACHADO,2016,12944
4314506,RS,Pinheiro Machado,PINHEIRO MACHADO,2017,12913
4314506,RS,Pinheiro Machado,PINHEIRO MACHADO,2018,12351
4314506,RS,Pinheiro Machado,PINHEIRO MACHADO,2019,12271
4314506,RS,Pinheiro Machado,PINHEIRO MACHADO,2020,12195
4314506,RS,Pinheiro Machado,PINHEIRO MACHADO,2021,12122
4314548,RS,Pinto Bandeira,PINTO BANDEIRA,2013,2681
4314548,RS,Pinto Bandeira,PINTO BANDEIRA,2014,2800
4314548,RS,Pinto Bandeira,PINTO BANDEIRA,2015,2824
4314548,RS,Pinto Bandeira,PINTO BANDEIRA,2016,2847
4314548,RS,Pinto Bandeira,PINTO BANDEIRA,2017,2868
4314548,RS,Pinto Bandeira,PINTO BANDEIRA,2018,2968
4314548,RS,Pinto Bandeira,PINTO BANDEIRA,2019,3003
4314548,RS,Pinto Bandeira,PINTO BANDEIRA,2020,3036
4314548,RS,Pinto Bandeira,PINTO BANDEIRA,2021,3068
4314555,RS,Pirapó,PIRAPO,2013,2738
4314555,RS,Pirapó,PIRAPO,2014,2707
4314555,RS,Pirapó,PIRAPO,2015,2678
4314555,RS,Pirapó,PIRAPO,2016,2651
4314555,RS,Pirapó,PIRAPO,2017,2625
4314555,RS,Pirapó,PIRAPO,2018,2357
4314555,RS,Pirapó,PIRAPO,2019,2304
4314555,RS,Pirapó,PIRAPO,2020,2254
4314555,RS,Pirapó,PIRAPO,2021,2205
4314605,RS,Piratini,PIRATINI,2013,20614
4314605,RS,Piratini,PIRATINI,2014,20664
4314605,RS,Piratini,PIRATINI,2015,20712
4314605,RS,Piratini,PIRATINI,2016,20757
4314605,RS,Piratini,PIRATINI,2017,20799
4314605,RS,Piratini,PIRATINI,2018,20621
4314605,RS,Piratini,PIRATINI,2019,20663
4314605,RS,Piratini,PIRATINI,2020,20704
4314605,RS,Piratini,PIRATINI,2021,20743
4314704,RS,Planalto,PLANALTO,2013,10739
4314704,RS,Planalto,PLANALTO,2014,10707
4314704,RS,Planalto,PLANALTO,2015,10678
4314704,RS,Planalto,PLANALTO,2016,10650
4314704,RS,Planalto,PLANALTO,2017,10623
4314704,RS,Planalto,PLANALTO,2018,10152
4314704,RS,Planalto,PLANALTO,2019,10084
4314704,RS,Planalto,PLANALTO,2020,10019
4314704,RS,Planalto,PLANALTO,2021,9957
4314753,RS,Poço das Antas,POCO DAS ANTAS,2013,2094
4314753,RS,Poço das Antas,POCO DAS ANTAS,2014,2099
4314753,RS,Poço das Antas,POCO DAS ANTAS,2015,2104
4314753,RS,Poço das Antas,POCO DAS ANTAS,2016,2108
4314753,RS,Poço das Antas,POCO DAS ANTAS,2017,2112
4314753,RS,Poço das Antas,POCO DAS ANTAS,2018,2094
4314753,RS,Poço das Antas,POCO DAS ANTAS,2019,2098
4314753,RS,Poço das Antas,POCO DAS ANTAS,2020,2101
4314753,RS,Poço das Antas,POCO DAS ANTAS,2021,2105
4314779,RS,Pontão,PONTAO,2013,3982
4314779,RS,Pontão,PONTAO,2014,3984
4314779,RS,Pontão,PONTAO,2015,3986
4314779,RS,Pontão,PONTAO,2016,3988
4314779,RS,Pontão,PONTAO,2017,3990
4314779,RS,Pontão,PONTAO,2018,3908
4314779,RS,Pontão,PONTAO,2019,3904
4314779,RS,Pontão,PONTAO,2020,3901
4314779,RS,Pontão,PONTAO,2021,3898
4314787,RS,Ponte Preta,PONTE PRETA,2013,1757
4314787,RS,Ponte Preta,PONTE PRETA,2014,1743
4314787,RS,Ponte Preta,PONTE PRETA,2015,1730
4314787,RS,Ponte Preta,PONTE PRETA,2016,1717
4314787,RS,Ponte Preta,PONTE PRETA,2017,1706
4314787,RS,Ponte Preta,PONTE PRETA,2018,1572
4314787,RS,Ponte Preta,PONTE PRETA,2019,1547
4314787,RS,Ponte Preta,PONTE PRETA,2020,1524
4314787,RS,Ponte Preta,PONTE PRETA,2021,1501
4314803,RS,Portão,PORTAO,2013,33212
4314803,RS,Portão,PORTAO,2014,33615
4314803,RS,Portão,PORTAO,2015,33994
4314803,RS,Portão,PORTAO,2016,34353
4314803,RS,Portão,PORTAO,2017,34692
4314803,RS,Portão,PORTAO,2018,36510
4314803,RS,Portão,PORTAO,2019,37079
4314803,RS,Portão,PORTAO,2020,37561
4314803,RS,Portão,PORTAO,2021,38081
4314902,RS,Porto Alegre,PORTO ALEGRE,2013,1467816
4314902,RS,Porto Alegre,PORTO ALEGRE,2014,1472482
4314902,RS,Porto Alegre,PORTO ALEGRE,2015,1476867
4314902,RS,Porto Alegre,PORTO ALEGRE,2016,1481019
4314902,RS,Porto Alegre,PORTO ALEGRE,2017,1484941
4314902,RS,Porto Alegre,PORTO ALEGRE,2018,1479101
4314902,RS,Porto Alegre,PORTO ALEGRE,2019,1483771
4314902,RS,Porto Alegre,PORTO ALEGRE,2020,1488252
4314902,RS,Porto Alegre,PORTO ALEGRE,2021,1492530
4315008,RS,Porto Lucena,PORTO LUCENA,2013,5410
4315008,RS,Porto Lucena,PORTO LUCENA,2014,5360
4315008,RS,Porto Lucena,PORTO LUCENA,2015,5313
4315008,RS,Porto Lucena,PORTO LUCENA,2016,5269
4315008,RS,Porto Lucena,PORTO LUCENA,2017,5227
4315008,RS,Porto Lucena,PORTO LUCENA,2018,4765
4315008,RS,Porto Lucena,PORTO LUCENA,2019,4678
4315008,RS,Porto Lucena,PORTO LUCENA,2020,4594
4315008,RS,Porto Lucena,PORTO LUCENA,2021,4514
4315057,RS,Porto Mauá,PORTO MAUA,2013,2579
4315057,RS,Porto Mauá,PORTO MAUA,2014,2568
4315057,RS,Porto Mauá,PORTO MAUA,2015,2557
4315057,RS,Porto Mauá,PORTO MAUA,2016,2546
4315057,RS,Porto Mauá,PORTO MAUA,2017,2536
4315057,RS,Porto Mauá,PORTO MAUA,2018,2397
4315057,RS,Porto Mauá,PORTO MAUA,2019,2374
4315057,RS,Porto Mauá,PORTO MAUA,2020,2352
4315057,RS,Porto Mauá,PORTO MAUA,2021,2332
4315073,RS,Porto Vera Cruz,PORTO VERA CRUZ,2013,1797
4315073,RS,Porto Vera Cruz,PORTO VERA CRUZ,2014,1764
4315073,RS,Porto Vera Cruz,PORTO VERA CRUZ,2015,1733
4315073,RS,Porto Vera Cruz,PORTO VERA CRUZ,2016,1704
4315073,RS,Porto Vera Cruz,PORTO VERA CRUZ,2017,1676
4315073,RS,Porto Vera Cruz,PORTO VERA CRUZ,2018,1415
4315073,RS,Porto Vera Cruz,PORTO VERA CRUZ,2019,1360
4315073,RS,Porto Vera Cruz,PORTO VERA CRUZ,2020,1308
4315073,RS,Porto Vera Cruz,PORTO VERA CRUZ,2021,1258
4315107,RS,Porto Xavier,PORTO XAVIER,2013,10802
4315107,RS,Porto Xavier,PORTO XAVIER,2014,10779
4315107,RS,Porto Xavier,PORTO XAVIER,2015,10758
4315107,RS,Porto Xavier,PORTO XAVIER,2016,10737
4315107,RS,Porto Xavier,PORTO XAVIER,2017,10718
4315107,RS,Porto Xavier,PORTO XAVIER,2018,10301
4315107,RS,Porto Xavier,PORTO XAVIER,2019,10246
4315107,RS,Porto Xavier,PORTO XAVIER,2020,10194
4315107,RS,Porto Xavier,PORTO XAVIER,2021,10144
4315131,RS,Pouso Novo,POUSO NOVO,2013,1878
4315131,RS,Pouso Novo,POUSO NOVO,2014,1862
4315131,RS,Pouso Novo,POUSO NOVO,2015,1847
4315131,RS,Pouso Novo,POUSO NOVO,2016,1832
4315131,RS,Pouso Novo,POUSO NOVO,2017,1819
4315131,RS,Pouso Novo,POUSO NOVO,2018,1668
4315131,RS,Pouso Novo,POUSO NOVO,2019,1639
4315131,RS,Pouso Novo,POUSO NOVO,2020,1612
4315131,RS,Pouso Novo,POUSO NOVO,2021,1586
4315149,RS,Presidente Lucena,PRESIDENTE LUCENA,2013,2652
4315149,RS,Presidente Lucena,PRESIDENTE LUCENA,2014,2679
4315149,RS,Presidente Lucena,PRESIDENTE LUCENA,2015,2705
4315149,RS,Presidente Lucena,PRESIDENTE LUCENA,2016,2729
4315149,RS,Presidente Lucena,PRESIDENTE LUCENA,2017,2752
4315149,RS,Presidente Lucena,PRESIDENTE LUCENA,2018,2863
4315149,RS,Presidente Lucena,PRESIDENTE LUCENA,2019,2901
4315149,RS,Presidente Lucena,PRESIDENTE LUCENA,2020,2937
4315149,RS,Presidente Lucena,PRESIDENTE LUCENA,2021,2972
4315156,RS,Progresso,PROGRESSO,2013,6364
4315156,RS,Progresso,PROGRESSO,2014,6368
4315156,RS,Progresso,PROGRESSO,2015,6372
4315156,RS,Progresso,PROGRESSO,2016,6376
4315156,RS,Progresso,PROGRESSO,2017,6379
4315156,RS,Progresso,PROGRESSO,2018,6249
4315156,RS,Progresso,PROGRESSO,2019,6244
4315156,RS,Progresso,PROGRESSO,2020,6239
4315156,RS,Progresso,PROGRESSO,2021,6235
4315172,RS,Protásio Alves,PROTASIO ALVES,2013,2048
4315172,RS,Protásio Alves,PROTASIO ALVES,2014,2044
4315172,RS,Protásio Alves,PROTASIO ALVES,2015,2041
4315172,RS,Protásio Alves,PROTASIO ALVES,2016,2037
4315172,RS,Protásio Alves,PROTASIO ALVES,2017,2034
4315172,RS,Protásio Alves,PROTASIO ALVES,2018,1957
4315172,RS,Protásio Alves,PROTASIO ALVES,2019,1947
4315172,RS,Protásio Alves,PROTASIO ALVES,2020,1938
4315172,RS,Protásio Alves,PROTASIO ALVES,2021,1929
4315206,RS,Putinga,PUTINGA,2013,4215
4315206,RS,Putinga,PUTINGA,2014,4200
4315206,RS,Putinga,PUTINGA,2015,4185
4315206,RS,Putinga,PUTINGA,2016,4172
4315206,RS,Putinga,PUTINGA,2017,4159
4315206,RS,Putinga,PUTINGA,2018,3951
4315206,RS,Putinga,PUTINGA,2019,3919
4315206,RS,Putinga,PUTINGA,2020,3889
4315206,RS,Putinga,PUTINGA,2021,3861
4315305,RS,Quaraí,QUARAI,2013,23631
4315305,RS,Quaraí,QUARAI,2014,23604
4315305,RS,Quaraí,QUARAI,2015,23579
4315305,RS,Quaraí,QUARAI,2016,23555
4315305,RS,Quaraí,QUARAI,2017,23532
4315305,RS,Quaraí,QUARAI,2018,22771
4315305,RS,Quaraí,QUARAI,2019,22687
4315305,RS,Quaraí,QUARAI,2020,22607
4315305,RS,Quaraí,QUARAI,2021,22531
4315313,RS,Quatro Irmãos,QUATRO IRMAOS,2013,1842
4315313,RS,Quatro Irmãos,QUATRO IRMAOS,2014,1846
4315313,RS,Quatro Irmãos,QUATRO IRMAOS,2015,1849
4315313,RS,Quatro Irmãos,QUATRO IRMAOS,2016,1852
4315313,RS,Quatro Irmãos,QUATRO IRMAOS,2017,1856
4315313,RS,Quatro Irmãos,QUATRO IRMAOS,2018,1846
4315313,RS,Quatro Irmãos,QUATRO IRMAOS,2019,1849
4315313,RS,Quatro Irmãos,QUATRO IRMAOS,2020,1856
4315313,RS,Quatro Irmãos,QUATRO IRMAOS,2021,1860
4315321,RS,Quevedos,QUEVEDOS,2013,2807
4315321,RS,Quevedos,QUEVEDOS,2014,2812
4315321,RS,Quevedos,QUEVEDOS,2015,2816
4315321,RS,Quevedos,QUEVEDOS,2016,2820
4315321,RS,Quevedos,QUEVEDOS,2017,2824
4315321,RS,Quevedos,QUEVEDOS,2018,2786
4315321,RS,Quevedos,QUEVEDOS,2019,2788
4315321,RS,Quevedos,QUEVEDOS,2020,2790
4315321,RS,Quevedos,QUEVEDOS,2021,2793
4315354,RS,Quinze de Novembro,QUINZE DE NOVEMBRO,2013,3794
4315354,RS,Quinze de Novembro,QUINZE DE NOVEMBRO,2014,3803
4315354,RS,Quinze de Novembro,QUINZE DE NOVEMBRO,2015,3811
4315354,RS,Quinze de Novembro,QUINZE DE NOVEMBRO,2016,3819
4315354,RS,Quinze de Novembro,QUINZE DE NOVEMBRO,2017,3826
4315354,RS,Quinze de Novembro,QUINZE DE NOVEMBRO,2018,3789
4315354,RS,Quinze de Novembro,QUINZE DE NOVEMBRO,2019,3796
4315354,RS,Quinze de Novembro,QUINZE DE NOVEMBRO,2020,3803
4315354,RS,Quinze de Novembro,QUINZE DE NOVEMBRO,2021,3810
4315404,RS,Redentora,REDENTORA,2013,10845
4315404,RS,Redentora,REDENTORA,2014,10938
4315404,RS,Redentora,REDENTORA,2015,11025
4315404,RS,Redentora,REDENTORA,2016,11108
4315404,RS,Redentora,REDENTORA,2017,11187
4315404,RS,Redentora,REDENTORA,2018,11527
4315404,RS,Redentora,REDENTORA,2019,11549
4315404,RS,Redentora,REDENTORA,2020,11669
4315404,RS,Redentora,REDENTORA,2021,11782
4315453,RS,Relvado,RELVADO,2013,2205
4315453,RS,Relvado,RELVADO,2014,2200
4315453,RS,Relvado,RELVADO,2015,2195
4315453,RS,Relvado,RELVADO,2016,2191
4315453,RS,Relvado,RELVADO,2017,2187
4315453,RS,Relvado,RELVADO,2018,2101
4315453,RS,Relvado,RELVADO,2019,2090
4315453,RS,Relvado,RELVADO,2020,2079
4315453,RS,Relvado,RELVADO,2021,2068
4315503,RS,Restinga Sêca,RESTINGA SECA,2013,16357
4315503,RS,Restinga Sêca,RESTINGA SECA,2014,16345
4315503,RS,Restinga Sêca,RESTINGA SECA,2015,16334
4315503,RS,Restinga Sêca,RESTINGA SECA,2016,16324
4315503,RS,Restinga Sêca,RESTINGA SECA,2017,16315
4315503,RS,Restinga Sêca,RESTINGA SECA,2018,15836
4315503,RS,Restinga Sêca,RESTINGA SECA,2019,15789
4315503,RS,Restinga Sêca,RESTINGA SECA,2020,15744
4315503,RS,Restinga Sêca,RESTINGA SECA,2021,15702
4315552,RS,Rio dos Índios,RIO DOS INDIOS,2013,3531
4315552,RS,Rio dos Índios,RIO DOS INDIOS,2014,3473
4315552,RS,Rio dos Índios,RIO DOS INDIOS,2015,3418
4315552,RS,Rio dos Índios,RIO DOS INDIOS,2016,3366
4315552,RS,Rio dos Índios,RIO DOS INDIOS,2017,3317
4315552,RS,Rio dos Índios,RIO DOS INDIOS,2018,2849
4315552,RS,Rio dos Índios,RIO DOS INDIOS,2019,2752
4315552,RS,Rio dos Índios,RIO DOS INDIOS,2020,2660
4315552,RS,Rio dos Índios,RIO DOS INDIOS,2021,2571
4315602,RS,Rio Grande,RIO GRANDE,2013,206161
4315602,RS,Rio Grande,RIO GRANDE,2014,207036
4315602,RS,Rio Grande,RIO GRANDE,2015,207860
4315602,RS,Rio Grande,RIO GRANDE,2016,208641
4315602,RS,Rio Grande,RIO GRANDE,2017,209378
4315602,RS,Rio Grande,RIO GRANDE,2018,210005
4315602,RS,Rio Grande,RIO GRANDE,2019,211005
4315602,RS,Rio Grande,RIO GRANDE,2020,211965
4315602,RS,Rio Grande,RIO GRANDE,2021,212881
4315701,RS,Rio Pardo,RIO PARDO,2013,38861
4315701,RS,Rio Pardo,RIO PARDO,2014,38899
4315701,RS,Rio Pardo,RIO PARDO,2015,38934
4315701,RS,Rio Pardo,RIO PARDO,2016,38968
4315701,RS,Rio Pardo,RIO PARDO,2017,39000
4315701,RS,Rio Pardo,RIO PARDO,2018,38284
4315701,RS,Rio Pardo,RIO PARDO,2019,38275
4315701,RS,Rio Pardo,RIO PARDO,2020,38265
4315701,RS,Rio Pardo,RIO PARDO,2021,38257
4315750,RS,Riozinho,RIOZINHO,2013,4531
4315750,RS,Riozinho,RIOZINHO,2014,4552
4315750,RS,Riozinho,RIOZINHO,2015,4571
4315750,RS,Riozinho,RIOZINHO,2016,4590
4315750,RS,Riozinho,RIOZINHO,2017,4607
4315750,RS,Riozinho,RIOZINHO,2018,4629
4315750,RS,Riozinho,RIOZINHO,2019,4653
4315750,RS,Riozinho,RIOZINHO,2020,4676
4315750,RS,Riozinho,RIOZINHO,2021,4698
4315800,RS,Roca Sales,ROCA SALES,2013,10837
4315800,RS,Roca Sales,ROCA SALES,2014,10909
4315800,RS,Roca Sales,ROCA SALES,2015,10976
4315800,RS,Roca Sales,ROCA SALES,2016,11040
4315800,RS,Roca Sales,ROCA SALES,2017,11101
4315800,RS,Roca Sales,ROCA SALES,2018,11300
4315800,RS,Roca Sales,ROCA SALES,2019,11393
4315800,RS,Roca Sales,ROCA SALES,2020,11471
4315800,RS,Roca Sales,ROCA SALES,2021,11556
4315909,RS,Rodeio Bonito,RODEIO BONITO,2013,5942
4315909,RS,Rodeio Bonito,RODEIO BONITO,2014,5949
4315909,RS,Rodeio Bonito,RODEIO BONITO,2015,5955
4315909,RS,Rodeio Bonito,RODEIO BONITO,2016,5961
4315909,RS,Rodeio Bonito,RODEIO BONITO,2017,5967
4315909,RS,Rodeio Bonito,RODEIO BONITO,2018,5867
4315909,RS,Rodeio Bonito,RODEIO BONITO,2019,5867
4315909,RS,Rodeio Bonito,RODEIO BONITO,2020,5868
4315909,RS,Rodeio Bonito,RODEIO BONITO,2021,5868
4315958,RS,Rolador,ROLADOR,2013,2572
4315958,RS,Rolador,ROLADOR,2014,2556
4315958,RS,Rolador,ROLADOR,2015,2542
4315958,RS,Rolador,ROLADOR,2016,2528
4315958,RS,Rolador,ROLADOR,2017,2515
4315958,RS,Rolador,ROLADOR,2018,2352
4315958,RS,Rolador,ROLADOR,2019,2323
4315958,RS,Rolador,ROLADOR,2020,2296
4315958,RS,Rolador,ROLADOR,2021,2270
4316006,RS,Rolante,ROLANTE,2013,20479
4316006,RS,Rolante,ROLANTE,2014,20599
4316006,RS,Rolante,ROLANTE,2015,20712
4316006,RS,Rolante,ROLANTE,2016,20819
4316006,RS,Rolante,ROLANTE,2017,20920
4316006,RS,Rolante,ROLANTE,2018,21199
4316006,RS,Rolante,ROLANTE,2019,21349
4316006,RS,Rolante,ROLANTE,2020,21453
4316006,RS,Rolante,ROLANTE,2021,21591
4316105,RS,Ronda Alta,RONDA ALTA,2013,10610
4316105,RS,Ronda Alta,RONDA ALTA,2014,10633
4316105,RS,Ronda Alta,RONDA ALTA,2015,10655
4316105,RS,Ronda Alta,RONDA ALTA,2016,10675
4316105,RS,Ronda Alta,RONDA ALTA,2017,10695
4316105,RS,Ronda Alta,RONDA ALTA,2018,10583
4316105,RS,Ronda Alta,RONDA ALTA,2019,10601
4316105,RS,Ronda Alta,RONDA ALTA,2020,10617
4316105,RS,Ronda Alta,RONDA ALTA,2021,10633
4316204,RS,Rondinha,RONDINHA,2013,5596
4316204,RS,Rondinha,RONDINHA,2014,5569
4316204,RS,Rondinha,RONDINHA,2015,5544
4316204,RS,Rondinha,RONDINHA,2016,5520
4316204,RS,Rondinha,RONDINHA,2017,5497
4316204,RS,Rondinha,RONDINHA,2018,5182
4316204,RS,Rondinha,RONDINHA,2019,5130
4316204,RS,Rondinha,RONDINHA,2020,5080
4316204,RS,Rondinha,RONDINHA,2021,5033
4316303,RS,Roque Gonzales,ROQUE GONZALES,2013,7338
4316303,RS,Roque Gonzales,ROQUE GONZALES,2014,7313
4316303,RS,Roque Gonzales,ROQUE GONZALES,2015,7289
4316303,RS,Roque Gonzales,ROQUE GONZALES,2016,7267
4316303,RS,Roque Gonzales,ROQUE GONZALES,2017,7245
4316303,RS,Roque Gonzales,ROQUE GONZALES,2018,6899
4316303,RS,Roque Gonzales,ROQUE GONZALES,2019,6847
4316303,RS,Roque Gonzales,ROQUE GONZALES,2020,6797
4316303,RS,Roque Gonzales,ROQUE GONZALES,2021,6750
4316402,RS,Rosário do Sul,ROSARIO DO SUL,2013,40825
4316402,RS,Rosário do Sul,ROSARIO DO SUL,2014,40798
4316402,RS,Rosário do Sul,ROSARIO DO SUL,2015,40773
4316402,RS,Rosário do Sul,ROSARIO DO SUL,2016,40750
4316402,RS,Rosário do Sul,ROSARIO DO SUL,2017,40727
4316402,RS,Rosário do Sul,ROSARIO DO SUL,2018,39535
4316402,RS,Rosário do Sul,ROSARIO DO SUL,2019,39422
4316402,RS,Rosário do Sul,ROSARIO DO SUL,2020,39314
4316402,RS,Rosário do Sul,ROSARIO DO SUL,2021,39210
4316428,RS,Sagrada Família,SAGRADA FAMILIA,2013,2675
4316428,RS,Sagrada Família,SAGRADA FAMILIA,2014,2675
4316428,RS,Sagrada Família,SAGRADA FAMILIA,2015,2676
4316428,RS,Sagrada Família,SAGRADA FAMILIA,2016,2676
4316428,RS,Sagrada Família,SAGRADA FAMILIA,2017,2676
4316428,RS,Sagrada Família,SAGRADA FAMILIA,2018,2613
4316428,RS,Sagrada Família,SAGRADA FAMILIA,2019,2609
4316428,RS,Sagrada Família,SAGRADA FAMILIA,2020,2605
4316428,RS,Sagrada Família,SAGRADA FAMILIA,2021,2601
4316436,RS,Saldanha Marinho,SALDANHA MARINHO,2013,2905
4316436,RS,Saldanha Marinho,SALDANHA MARINHO,2014,2890
4316436,RS,Saldanha Marinho,SALDANHA MARINHO,2015,2876
4316436,RS,Saldanha Marinho,SALDANHA MARINHO,2016,2862
4316436,RS,Saldanha Marinho,SALDANHA MARINHO,2017,2849
4316436,RS,Saldanha Marinho,SALDANHA MARINHO,2018,2679
4316436,RS,Saldanha Marinho,SALDANHA MARINHO,2019,2650
4316436,RS,Saldanha Marinho,SALDANHA MARINHO,2020,2622
