uf,municipio,data_referencia,total_violencia_grave,maximo_12m_ate_data_consulta,maximo_real_proximos_6m,data_fim_horizonte,alerta_violencia_grave_proximos_6m,probabilidade_alerta,alerta_previsto
PR,SANTO ANTONIO DO SUDOESTE,2025-05-01,0,1.0,1.0,2025-11-01,0,0.22322127576642092,1
PR,SANTO ANTONIO DO SUDOESTE,2025-06-01,1,1.0,1.0,2025-12-01,0,0.285896894762371,1
PR,SANTO INACIO,2024-07-01,0,0.0,0.0,2025-01-01,0,0.3141217577102854,1
PR,SANTO INACIO,2024-08-01,0,0.0,0.0,2025-02-01,0,0.31858796407729456,1
PR,SANTO INACIO,2024-09-01,0,0.0,0.0,2025-03-01,0,0.31858796407729456,1
PR,SANTO INACIO,2024-10-01,0,0.0,0.0,2025-04-01,0,0.31858796407729456,1
PR,SANTO INACIO,2024-11-01,0,0.0,0.0,2025-05-01,0,0.31858796407729456,1
PR,SANTO INACIO,2024-12-01,0,0.0,0.0,2025-06-01,0,0.31204106306899015,1
PR,SANTO INACIO,2025-01-01,0,0.0,0.0,2025-07-01,0,0.3006017970827063,1
PR,SANTO INACIO,2025-02-01,0,0.0,0.0,2025-08-01,0,0.2994897666664516,1
PR,SANTO INACIO,2025-03-01,0,0.0,0.0,2025-09-01,0,0.2994897666664516,1
PR,SANTO INACIO,2025-04-01,0,0.0,0.0,2025-10-01,0,0.2994897666664516,1
PR,SANTO INACIO,2025-05-01,0,0.0,0.0,2025-11-01,0,0.3006017970827063,1
PR,SANTO INACIO,2025-06-01,0,0.0,0.0,2025-12-01,0,0.29835087249630726,1
PR,SAO CARLOS DO IVAI,2024-07-01,0,1.0,1.0,2025-01-01,0,0.24717031232041267,1
PR,SAO CARLOS DO IVAI,2024-08-01,0,1.0,1.0,2025-02-01,0,0.22426910761943358,1
PR,SAO CARLOS DO IVAI,2024-09-01,0,1.0,1.0,2025-03-01,0,0.23362419597996292,1
PR,SAO CARLOS DO IVAI,2024-10-01,0,1.0,1.0,2025-04-01,0,0.22747417519966176,1
PR,SAO CARLOS DO IVAI,2024-11-01,0,1.0,1.0,2025-05-01,0,0.22603498966661936,1
PR,SAO CARLOS DO IVAI,2024-12-01,0,1.0,1.0,2025-06-01,0,0.21944009698105724,1
PR,SAO CARLOS DO IVAI,2025-01-01,1,1.0,1.0,2025-07-01,0,0.21797359598316085,1
PR,SAO CARLOS DO IVAI,2025-02-01,0,1.0,1.0,2025-08-01,0,0.23579933886297283,1
PR,SAO CARLOS DO IVAI,2025-03-01,0,1.0,1.0,2025-09-01,0,0.21669956213346225,1
PR,SAO CARLOS DO IVAI,2025-04-01,0,1.0,1.0,2025-10-01,0,0.15108698536807497,1
PR,SAO CARLOS DO IVAI,2025-05-01,1,1.0,1.0,2025-11-01,0,0.21964359270370357,1
PR,SAO CARLOS DO IVAI,2025-06-01,0,1.0,1.0,2025-12-01,0,0.23429768271829113,1
PR,SAO JERONIMO DA SERRA,2024-07-01,0,2.0,1.0,2025-01-01,0,0.15489048548545054,1
PR,SAO JERONIMO DA SERRA,2024-08-01,0,2.0,1.0,2025-02-01,0,0.16143861260725534,1
PR,SAO JERONIMO DA SERRA,2024-09-01,0,2.0,1.0,2025-03-01,0,0.13073032841357402,1
PR,SAO JERONIMO DA SERRA,2024-10-01,0,2.0,1.0,2025-04-01,0,0.08272055693742923,0
PR,SAO JERONIMO DA SERRA,2024-11-01,0,2.0,1.0,2025-05-01,0,0.09734245566380909,0
PR,SAO JERONIMO DA SERRA,2024-12-01,1,2.0,1.0,2025-06-01,0,0.14482250905380362,1
PR,SAO JERONIMO DA SERRA,2025-01-01,1,2.0,1.0,2025-07-01,0,0.17917209756806407,1
PR,SAO JERONIMO DA SERRA,2025-02-01,1,2.0,0.0,2025-08-01,0,0.19311330972006235,1
PR,SAO JERONIMO DA SERRA,2025-03-01,0,2.0,0.0,2025-09-01,0,0.17737695524066957,1
PR,SAO JERONIMO DA SERRA,2025-04-01,0,2.0,0.0,2025-10-01,0,0.16192763362323637,1
PR,SAO JERONIMO DA SERRA,2025-05-01,0,2.0,0.0,2025-11-01,0,0.13899469069299175,1
PR,SAO JERONIMO DA SERRA,2025-06-01,0,1.0,0.0,2025-12-01,0,0.2802915457310672,1
PR,SAO JOAO,2024-07-01,0,0.0,6.0,2025-01-01,1,0.3937705810524177,1
PR,SAO JOAO,2024-08-01,0,0.0,6.0,2025-02-01,1,0.31858796407729456,1
PR,SAO JOAO,2024-09-01,0,0.0,6.0,2025-03-01,1,0.31858796407729456,1
PR,SAO JOAO,2024-10-01,6,6.0,0.0,2025-04-01,0,0.038800988121948835,0
PR,SAO JOAO,2024-11-01,0,6.0,0.0,2025-05-01,0,0.016384393411608227,0
PR,SAO JOAO,2024-12-01,0,6.0,0.0,2025-06-01,0,0.013351521571010378,0
PR,SAO JOAO,2025-01-01,0,6.0,0.0,2025-07-01,0,0.01566084505610597,0
PR,SAO JOAO,2025-02-01,0,6.0,0.0,2025-08-01,0,0.015208197058179815,0
PR,SAO JOAO,2025-03-01,0,6.0,0.0,2025-09-01,0,0.015208197058179815,0
PR,SAO JOAO,2025-04-01,0,6.0,0.0,2025-10-01,0,0.011484553407301876,0
PR,SAO JOAO,2025-05-01,0,6.0,0.0,2025-11-01,0,0.012346525966683982,0
PR,SAO JOAO,2025-06-01,0,6.0,0.0,2025-12-01,0,0.010928505600281968,0
PR,SAO JOAO DO CAIUA,2024-07-01,0,0.0,0.0,2025-01-01,0,0.382810827966883,1
PR,SAO JOAO DO CAIUA,2024-08-01,0,0.0,0.0,2025-02-01,0,0.31858796407729456,1
PR,SAO JOAO DO CAIUA,2024-09-01,0,0.0,0.0,2025-03-01,0,0.31858796407729456,1
PR,SAO JOAO DO CAIUA,2024-10-01,0,0.0,0.0,2025-04-01,0,0.31858796407729456,1
PR,SAO JOAO DO CAIUA,2024-11-01,0,0.0,0.0,2025-05-01,0,0.31858796407729456,1
PR,SAO JOAO DO CAIUA,2024-12-01,0,0.0,0.0,2025-06-01,0,0.31204106306899015,1
PR,SAO JOAO DO CAIUA,2025-01-01,0,0.0,0.0,2025-07-01,0,0.3006017970827063,1
PR,SAO JOAO DO CAIUA,2025-02-01,0,0.0,0.0,2025-08-01,0,0.2994897666664516,1
PR,SAO JOAO DO CAIUA,2025-03-01,0,0.0,0.0,2025-09-01,0,0.2994897666664516,1
PR,SAO JOAO DO CAIUA,2025-04-01,0,0.0,0.0,2025-10-01,0,0.2994897666664516,1
PR,SAO JOAO DO CAIUA,2025-05-01,0,0.0,0.0,2025-11-01,0,0.3006017970827063,1
PR,SAO JOAO DO CAIUA,2025-06-01,0,0.0,0.0,2025-12-01,0,0.29835087249630726,1
PR,SAO JOAO DO IVAI,2024-07-01,0,0.0,1.0,2025-01-01,1,0.382810827966883,1
PR,SAO JOAO DO IVAI,2024-08-01,0,0.0,1.0,2025-02-01,1,0.31858796407729456,1
PR,SAO JOAO DO IVAI,2024-09-01,1,1.0,0.0,2025-03-01,0,0.12994294684544871,1
PR,SAO JOAO DO IVAI,2024-10-01,0,1.0,0.0,2025-04-01,0,0.11837739384339561,1
PR,SAO JOAO DO IVAI,2024-11-01,0,1.0,0.0,2025-05-01,0,0.10985375099916347,1
PR,SAO JOAO DO IVAI,2024-12-01,0,1.0,0.0,2025-06-01,0,0.10817456026984013,1
PR,SAO JOAO DO IVAI,2025-01-01,0,1.0,0.0,2025-07-01,0,0.09895114781942095,0
PR,SAO JOAO DO IVAI,2025-02-01,0,1.0,0.0,2025-08-01,0,0.09848005467361826,0
PR,SAO JOAO DO IVAI,2025-03-01,0,1.0,0.0,2025-09-01,0,0.09848005467361826,0
PR,SAO JOAO DO IVAI,2025-04-01,0,1.0,0.0,2025-10-01,0,0.09848005467361826,0
PR,SAO JOAO DO IVAI,2025-05-01,0,1.0,0.0,2025-11-01,0,0.09895114781942095,0
PR,SAO JOAO DO IVAI,2025-06-01,0,1.0,1.0,2025-12-01,0,0.09911187353731551,0
PR,SAO JOAO DO TRIUNFO,2024-07-01,0,1.0,1.0,2025-01-01,0,0.10785059451749007,0
PR,SAO JOAO DO TRIUNFO,2024-08-01,0,1.0,1.0,2025-02-01,0,0.11190495684360761,1
PR,SAO JOAO DO TRIUNFO,2024-09-01,0,1.0,1.0,2025-03-01,0,0.10600111731042404,0
PR,SAO JOAO DO TRIUNFO,2024-10-01,0,1.0,1.0,2025-04-01,0,0.10600111731042404,0
PR,SAO JOAO DO TRIUNFO,2024-11-01,0,1.0,1.0,2025-05-01,0,0.10678147958986305,0
PR,SAO JOAO DO TRIUNFO,2024-12-01,1,1.0,1.0,2025-06-01,0,0.16942513050023772,1
PR,SAO JOAO DO TRIUNFO,2025-01-01,0,1.0,1.0,2025-07-01,0,0.1448265809849751,1
PR,SAO JOAO DO TRIUNFO,2025-02-01,0,1.0,1.0,2025-08-01,0,0.1419437644025529,1
PR,SAO JOAO DO TRIUNFO,2025-03-01,0,1.0,1.0,2025-09-01,0,0.14085477353429973,1
PR,SAO JOAO DO TRIUNFO,2025-04-01,0,1.0,1.0,2025-10-01,0,0.13818445402052265,1
PR,SAO JOAO DO TRIUNFO,2025-05-01,1,1.0,0.0,2025-11-01,0,0.20667935033163107,1
PR,SAO JOAO DO TRIUNFO,2025-06-01,0,1.0,0.0,2025-12-01,0,0.1460706889842223,1
PR,SAO JORGE D'OESTE,2024-07-01,0,1.0,1.0,2025-01-01,0,0.10406000007847409,0
PR,SAO JORGE D'OESTE,2024-08-01,0,1.0,1.0,2025-02-01,0,0.10600111731042404,0
PR,SAO JORGE D'OESTE,2024-09-01,0,1.0,1.0,2025-03-01,0,0.10600111731042404,0
PR,SAO JORGE D'OESTE,2024-10-01,0,1.0,1.0,2025-04-01,0,0.10600111731042404,0
PR,SAO JORGE D'OESTE,2024-11-01,0,0.0,1.0,2025-05-01,1,0.38370475818710525,1
PR,SAO JORGE D'OESTE,2024-12-01,1,1.0,0.0,2025-06-01,0,0.11657105782544785,1
PR,SAO JORGE D'OESTE,2025-01-01,0,1.0,0.0,2025-07-01,0,0.09407503404009353,0
PR,SAO JORGE D'OESTE,2025-02-01,0,1.0,0.0,2025-08-01,0,0.085950179612652,0
PR,SAO JORGE D'OESTE,2025-03-01,0,1.0,0.0,2025-09-01,0,0.08397156810703514,0
PR,SAO JORGE D'OESTE,2025-04-01,0,1.0,0.0,2025-10-01,0,0.0814842390338647,0
PR,SAO JORGE D'OESTE,2025-05-01,0,1.0,0.0,2025-11-01,0,0.08188141463328026,0
PR,SAO JORGE D'OESTE,2025-06-01,0,1.0,0.0,2025-12-01,0,0.08263705372085225,0
PR,SAO JORGE DO IVAI,2024-07-01,0,0.0,0.0,2025-01-01,0,0.3141217577102854,1
PR,SAO JORGE DO IVAI,2024-08-01,0,0.0,0.0,2025-02-01,0,0.31858796407729456,1
PR,SAO JORGE DO IVAI,2024-09-01,0,0.0,0.0,2025-03-01,0,0.31858796407729456,1
PR,SAO JORGE DO IVAI,2024-10-01,0,0.0,0.0,2025-04-01,0,0.31858796407729456,1
PR,SAO JORGE DO IVAI,2024-11-01,0,0.0,0.0,2025-05-01,0,0.31858796407729456,1
PR,SAO JORGE DO IVAI,2024-12-01,0,0.0,0.0,2025-06-01,0,0.31204106306899015,1
PR,SAO JORGE DO IVAI,2025-01-01,0,0.0,0.0,2025-07-01,0,0.3006017970827063,1
PR,SAO JORGE DO IVAI,2025-02-01,0,0.0,0.0,2025-08-01,0,0.2994897666664516,1
PR,SAO JORGE DO IVAI,2025-03-01,0,0.0,0.0,2025-09-01,0,0.2994897666664516,1
PR,SAO JORGE DO IVAI,2025-04-01,0,0.0,0.0,2025-10-01,0,0.2994897666664516,1
PR,SAO JORGE DO IVAI,2025-05-01,0,0.0,0.0,2025-11-01,0,0.3006017970827063,1
PR,SAO JORGE DO IVAI,2025-06-01,0,0.0,0.0,2025-12-01,0,0.29835087249630726,1
PR,SAO JORGE DO PATROCINIO,2024-07-01,1,1.0,2.0,2025-01-01,1,0.1576918592480025,1
PR,SAO JORGE DO PATROCINIO,2024-08-01,0,1.0,2.0,2025-02-01,1,0.15369741779671045,1
PR,SAO JORGE DO PATROCINIO,2024-09-01,2,2.0,1.0,2025-03-01,0,0.09492479822444956,0
PR,SAO JORGE DO PATROCINIO,2024-10-01,0,2.0,1.0,2025-04-01,0,0.07707440153242924,0
PR,SAO JORGE DO PATROCINIO,2024-11-01,0,2.0,1.0,2025-05-01,0,0.06188047237091863,0
PR,SAO JORGE DO PATROCINIO,2024-12-01,0,2.0,1.0,2025-06-01,0,0.059910627878226624,0
PR,SAO JORGE DO PATROCINIO,2025-01-01,0,2.0,1.0,2025-07-01,0,0.08817988358944652,0
PR,SAO JORGE DO PATROCINIO,2025-02-01,1,2.0,1.0,2025-08-01,0,0.09715752934307459,0
PR,SAO JORGE DO PATROCINIO,2025-03-01,0,2.0,1.0,2025-09-01,0,0.08820858586567042,0
PR,SAO JORGE DO PATROCINIO,2025-04-01,0,2.0,1.0,2025-10-01,0,0.07519851870314996,0
PR,SAO JORGE DO PATROCINIO,2025-05-01,1,2.0,1.0,2025-11-01,0,0.15720486334275982,1
PR,SAO JORGE DO PATROCINIO,2025-06-01,0,2.0,1.0,2025-12-01,0,0.10687144631595138,0
PR,SAO JOSE DA BOA VISTA,2024-07-01,0,3.0,7.0,2025-01-01,1,0.05730618082385562,0
PR,SAO JOSE DA BOA VISTA,2024-08-01,7,7.0,3.0,2025-02-01,0,0.08834815505086797,0
PR,SAO JOSE DA BOA VISTA,2024-09-01,2,7.0,3.0,2025-03-01,0,0.06795776534071579,0
PR,SAO JOSE DA BOA VISTA,2024-10-01,3,7.0,0.0,2025-04-01,0,0.0838721892063675,0
PR,SAO JOSE DA BOA VISTA,2024-11-01,0,7.0,0.0,2025-05-01,0,0.07110398106047686,0
PR,SAO JOSE DA BOA VISTA,2024-12-01,0,7.0,0.0,2025-06-01,0,0.03752697081103563,0
PR,SAO JOSE DA BOA VISTA,2025-01-01,0,7.0,0.0,2025-07-01,0,0.03678457444091522,0
PR,SAO JOSE DA BOA VISTA,2025-02-01,0,7.0,0.0,2025-08-01,0,0.030497277937807547,0
PR,SAO JOSE DA BOA VISTA,2025-03-01,0,7.0,0.0,2025-09-01,0,0.028860552957475888,0
PR,SAO JOSE DA BOA VISTA,2025-04-01,0,7.0,0.0,2025-10-01,0,0.02710753420896018,0
PR,SAO JOSE DA BOA VISTA,2025-05-01,0,7.0,0.0,2025-11-01,0,0.024437330158464575,0
PR,SAO JOSE DA BOA VISTA,2025-06-01,0,7.0,0.0,2025-12-01,0,0.023100861102570387,0
PR,SAO JOSE DAS PALMEIRAS,2024-07-01,0,2.0,1.0,2025-01-01,0,0.0630530551154611,0
PR,SAO JOSE DAS PALMEIRAS,2024-08-01,0,2.0,2.0,2025-02-01,0,0.05608010573747204,0
PR,SAO JOSE DAS PALMEIRAS,2024-09-01,0,2.0,2.0,2025-03-01,0,0.055647186922960515,0
PR,SAO JOSE DAS PALMEIRAS,2024-10-01,1,2.0,2.0,2025-04-01,0,0.11446226463936823,1
PR,SAO JOSE DAS PALMEIRAS,2024-11-01,0,2.0,2.0,2025-05-01,0,0.08976345160733594,0
PR,SAO JOSE DAS PALMEIRAS,2024-12-01,0,2.0,2.0,2025-06-01,0,0.07750498546742594,0
PR,SAO JOSE DAS PALMEIRAS,2025-01-01,1,1.0,2.0,2025-07-01,1,0.3006702820573936,1
PR,SAO JOSE DAS PALMEIRAS,2025-02-01,2,2.0,0.0,2025-08-01,0,0.1546355415474481,1
PR,SAO JOSE DAS PALMEIRAS,2025-03-01,0,2.0,0.0,2025-09-01,0,0.07833454269559627,0
PR,SAO JOSE DAS PALMEIRAS,2025-04-01,0,2.0,0.0,2025-10-01,0,0.06764930524408141,0
PR,SAO JOSE DAS PALMEIRAS,2025-05-01,0,2.0,0.0,2025-11-01,0,0.06042659482358428,0
PR,SAO JOSE DAS PALMEIRAS,2025-06-01,0,2.0,0.0,2025-12-01,0,0.0571783029849165,0
PR,SAO JOSE DOS PINHAIS,2024-07-01,6,11.0,6.0,2025-01-01,0,0.08282009979184399,0
PR,SAO JOSE DOS PINHAIS,2024-08-01,4,11.0,8.0,2025-02-01,0,0.08477763077077363,0
PR,SAO JOSE DOS PINHAIS,2024-09-01,3,11.0,8.0,2025-03-01,0,0.1150132269716342,1
PR,SAO JOSE DOS PINHAIS,2024-10-01,2,11.0,8.0,2025-04-01,0,0.06440206969264303,0
PR,SAO JOSE DOS PINHAIS,2024-11-01,1,11.0,8.0,2025-05-01,0,0.08389357162197426,0
PR,SAO JOSE DOS PINHAIS,2024-12-01,6,11.0,8.0,2025-06-01,0,0.17337823125792123,1
PR,SAO JOSE DOS PINHAIS,2025-01-01,5,11.0,8.0,2025-07-01,0,0.1180787416588481,1
PR,SAO JOSE DOS PINHAIS,2025-02-01,8,11.0,5.0,2025-08-01,0,0.16963970426274255,1
PR,SAO JOSE DOS PINHAIS,2025-03-01,4,8.0,5.0,2025-09-01,0,0.2934090579308921,1
PR,SAO JOSE DOS PINHAIS,2025-04-01,5,8.0,5.0,2025-10-01,0,0.33108337678215816,1
PR,SAO JOSE DOS PINHAIS,2025-05-01,5,8.0,5.0,2025-11-01,0,0.3008660092509774,1
PR,SAO JOSE DOS PINHAIS,2025-06-01,4,8.0,9.0,2025-12-01,1,0.39224928151560773,1
PR,SAO MANOEL DO PARANA,2024-07-01,0,1.0,0.0,2025-01-01,0,0.15620390658082153,1
PR,SAO MANOEL DO PARANA,2024-08-01,0,1.0,0.0,2025-02-01,0,0.15436503677606803,1
PR,SAO MANOEL DO PARANA,2024-09-01,0,1.0,1.0,2025-03-01,0,0.15329661287155746,1
PR,SAO MANOEL DO PARANA,2024-10-01,0,1.0,1.0,2025-04-01,0,0.15329661287155746,1
PR,SAO MANOEL DO PARANA,2024-11-01,0,1.0,1.0,2025-05-01,0,0.1594485671925385,1
PR,SAO MANOEL DO PARANA,2024-12-01,0,1.0,1.0,2025-06-01,0,0.102444825243569,0
PR,SAO MANOEL DO PARANA,2025-01-01,0,1.0,1.0,2025-07-01,0,0.09895114781942095,0
PR,SAO MANOEL DO PARANA,2025-02-01,0,0.0,1.0,2025-08-01,1,0.3692014466938438,1
PR,SAO MANOEL DO PARANA,2025-03-01,1,1.0,0.0,2025-09-01,0,0.12827879995455221,1
PR,SAO MANOEL DO PARANA,2025-04-01,0,1.0,0.0,2025-10-01,0,0.11284170890971021,1
PR,SAO MANOEL DO PARANA,2025-05-01,0,1.0,0.0,2025-11-01,0,0.10426573435626887,0
PR,SAO MANOEL DO PARANA,2025-06-01,0,1.0,0.0,2025-12-01,0,0.1046769368988311,0
PR,SAO MATEUS DO SUL,2024-07-01,0,1.0,1.0,2025-01-01,0,0.26281575798772333,1
PR,SAO MATEUS DO SUL,2024-08-01,1,1.0,1.0,2025-02-01,0,0.3531710856641256,1
PR,SAO MATEUS DO SUL,2024-09-01,1,1.0,1.0,2025-03-01,0,0.4452246005851097,1
PR,SAO MATEUS DO SUL,2024-10-01,1,1.0,1.0,2025-04-01,0,0.4670999972175513,1
PR,SAO MATEUS DO SUL,2024-11-01,0,1.0,1.0,2025-05-01,0,0.3532754609835475,1
PR,SAO MATEUS DO SUL,2024-12-01,0,1.0,1.0,2025-06-01,0,0.35529976173618183,1
PR,SAO MATEUS DO SUL,2025-01-01,0,1.0,2.0,2025-07-01,1,0.3124418491319674,1
PR,SAO MATEUS DO SUL,2025-02-01,1,1.0,2.0,2025-08-01,1,0.41406812645116153,1
PR,SAO MATEUS DO SUL,2025-03-01,1,1.0,2.0,2025-09-01,1,0.42061691567056586,1
PR,SAO MATEUS DO SUL,2025-04-01,0,1.0,2.0,2025-10-01,1,0.33429971707058853,1
PR,SAO MATEUS DO SUL,2025-05-01,1,1.0,9.0,2025-11-01,1,0.3881149925920519,1
PR,SAO MATEUS DO SUL,2025-06-01,0,1.0,9.0,2025-12-01,1,0.33602347288131856,1
PR,SAO MIGUEL DO IGUACU,2024-07-01,2,2.0,3.0,2025-01-01,1,0.34120886385857313,1
PR,SAO MIGUEL DO IGUACU,2024-08-01,1,2.0,3.0,2025-02-01,1,0.36951469197223324,1
PR,SAO MIGUEL DO IGUACU,2024-09-01,1,2.0,3.0,2025-03-01,1,0.4561092303393683,1
PR,SAO MIGUEL DO IGUACU,2024-10-01,0,2.0,3.0,2025-04-01,1,0.4639769387994042,1
PR,SAO MIGUEL DO IGUACU,2024-11-01,1,2.0,3.0,2025-05-01,1,0.46006728963684557,1
PR,SAO MIGUEL DO IGUACU,2024-12-01,0,2.0,3.0,2025-06-01,1,0.2705907860784469,1
PR,SAO MIGUEL DO IGUACU,2025-01-01,3,3.0,0.0,2025-07-01,0,0.2450597424918985,1
PR,SAO MIGUEL DO IGUACU,2025-02-01,0,3.0,0.0,2025-08-01,0,0.1914475279693161,1
PR,SAO MIGUEL DO IGUACU,2025-03-01,0,3.0,1.0,2025-09-01,0,0.13757272761822448,1
PR,SAO MIGUEL DO IGUACU,2025-04-01,0,3.0,1.0,2025-10-01,0,0.0756560672493296,0
PR,SAO MIGUEL DO IGUACU,2025-05-01,0,3.0,1.0,2025-11-01,0,0.07084944078596268,0
PR,SAO MIGUEL DO IGUACU,2025-06-01,0,3.0,1.0,2025-12-01,0,0.06437370960977461,0
PR,SAO PEDRO DO IGUACU,2024-07-01,0,0.0,0.0,2025-01-01,0,0.3141217577102854,1
PR,SAO PEDRO DO IGUACU,2024-08-01,0,0.0,0.0,2025-02-01,0,0.31858796407729456,1
PR,SAO PEDRO DO IGUACU,2024-09-01,0,0.0,0.0,2025-03-01,0,0.31858796407729456,1
PR,SAO PEDRO DO IGUACU,2024-10-01,0,0.0,0.0,2025-04-01,0,0.31858796407729456,1
PR,SAO PEDRO DO IGUACU,2024-11-01,0,0.0,0.0,2025-05-01,0,0.31858796407729456,1
PR,SAO PEDRO DO IGUACU,2024-12-01,0,0.0,0.0,2025-06-01,0,0.31204106306899015,1
PR,SAO PEDRO DO IGUACU,2025-01-01,0,0.0,0.0,2025-07-01,0,0.3006017970827063,1
PR,SAO PEDRO DO IGUACU,2025-02-01,0,0.0,0.0,2025-08-01,0,0.2994897666664516,1
PR,SAO PEDRO DO IGUACU,2025-03-01,0,0.0,0.0,2025-09-01,0,0.2994897666664516,1
PR,SAO PEDRO DO IGUACU,2025-04-01,0,0.0,1.0,2025-10-01,1,0.2994897666664516,1
PR,SAO PEDRO DO IGUACU,2025-05-01,0,0.0,1.0,2025-11-01,1,0.3006017970827063,1
PR,SAO PEDRO DO IGUACU,2025-06-01,0,0.0,1.0,2025-12-01,1,0.29835087249630726,1
PR,SAO PEDRO DO IVAI,2024-07-01,0,1.0,1.0,2025-01-01,0,0.23350453825538958,1
PR,SAO PEDRO DO IVAI,2024-08-01,0,1.0,1.0,2025-02-01,0,0.23573892646520803,1
PR,SAO PEDRO DO IVAI,2024-09-01,0,1.0,1.0,2025-03-01,0,0.24694433009146904,1
PR,SAO PEDRO DO IVAI,2024-10-01,0,1.0,1.0,2025-04-01,0,0.24694433009146904,1
PR,SAO PEDRO DO IVAI,2024-11-01,0,1.0,1.0,2025-05-01,0,0.24694433009146904,1
PR,SAO PEDRO DO IVAI,2024-12-01,1,1.0,1.0,2025-06-01,0,0.2936555717633425,1
PR,SAO PEDRO DO IVAI,2025-01-01,0,1.0,1.0,2025-07-01,0,0.1633469001180667,1
PR,SAO PEDRO DO IVAI,2025-02-01,1,1.0,0.0,2025-08-01,0,0.2272468802000153,1
PR,SAO PEDRO DO IVAI,2025-03-01,0,1.0,0.0,2025-09-01,0,0.232386698986507,1
PR,SAO PEDRO DO IVAI,2025-04-01,0,1.0,0.0,2025-10-01,0,0.23993830137905095,1
PR,SAO PEDRO DO IVAI,2025-05-01,0,1.0,0.0,2025-11-01,0,0.21713707201393914,1
PR,SAO PEDRO DO IVAI,2025-06-01,0,1.0,0.0,2025-12-01,0,0.2277613505806858,1
PR,SAO PEDRO DO PARANA,2024-07-01,0,2.0,0.0,2025-01-01,0,0.06641673987070498,0
PR,SAO PEDRO DO PARANA,2024-08-01,0,2.0,0.0,2025-02-01,0,0.0650471358917976,0
PR,SAO PEDRO DO PARANA,2024-09-01,0,2.0,0.0,2025-03-01,0,0.061489049635243195,0
PR,SAO PEDRO DO PARANA,2024-10-01,0,2.0,0.0,2025-04-01,0,0.061489049635243195,0
PR,SAO PEDRO DO PARANA,2024-11-01,0,2.0,0.0,2025-05-01,0,0.066017753736169,0
PR,SAO PEDRO DO PARANA,2024-12-01,0,2.0,0.0,2025-06-01,0,0.06491763452440928,0
PR,SAO PEDRO DO PARANA,2025-01-01,0,2.0,0.0,2025-07-01,0,0.03815660973106442,0
PR,SAO PEDRO DO PARANA,2025-02-01,0,2.0,0.0,2025-08-01,0,0.037962756843358925,0
PR,SAO PEDRO DO PARANA,2025-03-01,0,2.0,0.0,2025-09-01,0,0.037962756843358925,0
PR,SAO PEDRO DO PARANA,2025-04-01,0,2.0,0.0,2025-10-01,0,0.037962756843358925,0
PR,SAO PEDRO DO PARANA,2025-05-01,0,0.0,0.0,2025-11-01,0,0.35852388123774664,1
PR,SAO PEDRO DO PARANA,2025-06-01,0,0.0,0.0,2025-12-01,0,0.29835087249630726,1
PR,SAO SEBASTIAO DA AMOREIRA,2024-07-01,0,3.0,1.0,2025-01-01,0,0.027574738722611344,0
PR,SAO SEBASTIAO DA AMOREIRA,2024-08-01,0,3.0,1.0,2025-02-01,0,0.021551097221207738,0
PR,SAO SEBASTIAO DA AMOREIRA,2024-09-01,0,3.0,1.0,2025-03-01,0,0.018672780679988555,0
PR,SAO SEBASTIAO DA AMOREIRA,2024-10-01,0,3.0,1.0,2025-04-01,0,0.034446634854065954,0
PR,SAO SEBASTIAO DA AMOREIRA,2024-11-01,0,3.0,1.0,2025-05-01,0,0.01990505286706452,0
PR,SAO SEBASTIAO DA AMOREIRA,2024-12-01,1,3.0,1.0,2025-06-01,0,0.037114828779255586,0
PR,SAO SEBASTIAO DA AMOREIRA,2025-01-01,0,1.0,1.0,2025-07-01,0,0.25615474080930833,1
PR,SAO SEBASTIAO DA AMOREIRA,2025-02-01,0,1.0,1.0,2025-08-01,0,0.1972886624145962,1
PR,SAO SEBASTIAO DA AMOREIRA,2025-03-01,1,1.0,1.0,2025-09-01,0,0.2786221477723038,1
PR,SAO SEBASTIAO DA AMOREIRA,2025-04-01,0,1.0,1.0,2025-10-01,0,0.24938897775462543,1
PR,SAO SEBASTIAO DA AMOREIRA,2025-05-01,0,1.0,1.0,2025-11-01,0,0.2602052355875929,1
PR,SAO SEBASTIAO DA AMOREIRA,2025-06-01,0,1.0,1.0,2025-12-01,0,0.20917252687738222,1
PR,SAO TOME,2024-07-01,0,1.0,0.0,2025-01-01,0,0.21259732041411722,1
PR,SAO TOME,2024-08-01,0,1.0,0.0,2025-02-01,0,0.23796804808744182,1
PR,SAO TOME,2024-09-01,0,1.0,0.0,2025-03-01,0,0.17446575202565628,1
PR,SAO TOME,2024-10-01,0,1.0,0.0,2025-04-01,0,0.17446575202565628,1
PR,SAO TOME,2024-11-01,0,1.0,0.0,2025-05-01,0,0.17446575202565628,1
PR,SAO TOME,2024-12-01,0,0.0,0.0,2025-06-01,0,0.3838865206913137,1
PR,SAO TOME,2025-01-01,0,0.0,0.0,2025-07-01,0,0.3006017970827063,1
PR,SAO TOME,2025-02-01,0,0.0,0.0,2025-08-01,0,0.2994897666664516,1
PR,SAO TOME,2025-03-01,0,0.0,0.0,2025-09-01,0,0.2994897666664516,1
PR,SAO TOME,2025-04-01,0,0.0,0.0,2025-10-01,0,0.2994897666664516,1
PR,SAO TOME,2025-05-01,0,0.0,0.0,2025-11-01,0,0.3006017970827063,1
