data_referencia,ano,mes,uf,municipio,populacao,total_violencia_grave,contagem_violencia_12m,maximo_12m_ate_data_consulta,alerta_violencia_grave_proximos_6m,probabilidade_alerta,alerta_previsto,tipo_resultado,faixa_populacao,faixa_maximo_historico,faixa_ocorrencias_12m
2022-05-01,2022,5,PR,CERRO AZUL,17884,0,3.0,1.0,1,0.3100726723274691,1,verdadeiro_positivo,02_10_a_25_mil,01,02_a_03
2022-06-01,2022,6,PR,CERRO AZUL,17884,0,3.0,1.0,1,0.2906017901587776,1,verdadeiro_positivo,02_10_a_25_mil,01,02_a_03
2022-07-01,2022,7,PR,CERRO AZUL,17884,2,5.0,2.0,0,0.20019292626869914,1,falso_positivo,02_10_a_25_mil,02,04_a_06
2022-08-01,2022,8,PR,CERRO AZUL,17884,1,5.0,2.0,0,0.19011274900554756,1,falso_positivo,02_10_a_25_mil,02,04_a_06
2022-09-01,2022,9,PR,CERRO AZUL,17884,0,5.0,2.0,0,0.14191594204745697,0,verdadeiro_negativo,02_10_a_25_mil,02,04_a_06
2022-10-01,2022,10,PR,CERRO AZUL,17884,1,5.0,2.0,0,0.1888189920490141,1,falso_positivo,02_10_a_25_mil,02,04_a_06
2022-11-01,2022,11,PR,CERRO AZUL,17884,0,5.0,2.0,0,0.13799625197909826,0,verdadeiro_negativo,02_10_a_25_mil,02,04_a_06
2022-12-01,2022,12,PR,CERRO AZUL,17884,1,6.0,2.0,0,0.1744956813889121,0,verdadeiro_negativo,02_10_a_25_mil,02,04_a_06
2022-01-01,2022,1,PR,CEU AZUL,11872,0,1.0,1.0,1,0.13584014305355782,0,falso_negativo,02_10_a_25_mil,01,01
2022-02-01,2022,2,PR,CEU AZUL,11872,0,1.0,1.0,1,0.13584014305355782,0,falso_negativo,02_10_a_25_mil,01,01
2022-03-01,2022,3,PR,CEU AZUL,11872,0,1.0,1.0,1,0.13086796335553166,0,falso_negativo,02_10_a_25_mil,01,01
2022-04-01,2022,4,PR,CEU AZUL,11872,0,1.0,1.0,1,0.1266420795870494,0,falso_negativo,02_10_a_25_mil,01,01
2022-05-01,2022,5,PR,CEU AZUL,11872,0,1.0,1.0,1,0.1208906849130474,0,falso_negativo,02_10_a_25_mil,01,01
2022-06-01,2022,6,PR,CEU AZUL,11872,0,1.0,1.0,1,0.12089100101420835,0,falso_negativo,02_10_a_25_mil,01,01
2022-07-01,2022,7,PR,CEU AZUL,11872,2,3.0,2.0,0,0.11832601976223332,0,verdadeiro_negativo,02_10_a_25_mil,02,02_a_03
2022-08-01,2022,8,PR,CEU AZUL,11872,0,3.0,2.0,0,0.10281311712149323,0,verdadeiro_negativo,02_10_a_25_mil,02,02_a_03
2022-09-01,2022,9,PR,CEU AZUL,11872,0,2.0,2.0,0,0.0763518242232727,0,verdadeiro_negativo,02_10_a_25_mil,02,02_a_03
2022-10-01,2022,10,PR,CEU AZUL,11872,1,3.0,2.0,0,0.12352220590360283,0,verdadeiro_negativo,02_10_a_25_mil,02,02_a_03
2022-11-01,2022,11,PR,CEU AZUL,11872,0,3.0,2.0,0,0.08994657625665088,0,verdadeiro_negativo,02_10_a_25_mil,02,02_a_03
2022-12-01,2022,12,PR,CEU AZUL,11872,0,3.0,2.0,0,0.08504538405110185,0,verdadeiro_negativo,02_10_a_25_mil,02,02_a_03
2022-01-01,2022,1,PR,CHOPINZINHO,19083,0,0.0,0.0,1,0.6177298544148803,1,verdadeiro_positivo,02_10_a_25_mil,00,00
2022-02-01,2022,2,PR,CHOPINZINHO,19083,0,0.0,0.0,1,0.576905005341045,1,verdadeiro_positivo,02_10_a_25_mil,00,00
2022-03-01,2022,3,PR,CHOPINZINHO,19083,3,3.0,3.0,0,0.08318270517952202,0,verdadeiro_negativo,02_10_a_25_mil,03,02_a_03
2022-04-01,2022,4,PR,CHOPINZINHO,19083,0,3.0,3.0,0,0.07438221408673697,0,verdadeiro_negativo,02_10_a_25_mil,03,02_a_03
2022-05-01,2022,5,PR,CHOPINZINHO,19083,0,3.0,3.0,0,0.07144222375240968,0,verdadeiro_negativo,02_10_a_25_mil,03,02_a_03
2022-06-01,2022,6,PR,CHOPINZINHO,19083,0,3.0,3.0,0,0.0673744915898807,0,verdadeiro_negativo,02_10_a_25_mil,03,02_a_03
2022-07-01,2022,7,PR,CHOPINZINHO,19083,0,3.0,3.0,0,0.0476931426924591,0,verdadeiro_negativo,02_10_a_25_mil,03,02_a_03
2022-08-01,2022,8,PR,CHOPINZINHO,19083,0,3.0,3.0,0,0.0476931426924591,0,verdadeiro_negativo,02_10_a_25_mil,03,02_a_03
2022-09-01,2022,9,PR,CHOPINZINHO,19083,0,3.0,3.0,0,0.04501350767501619,0,verdadeiro_negativo,02_10_a_25_mil,03,02_a_03
2022-10-01,2022,10,PR,CHOPINZINHO,19083,0,3.0,3.0,0,0.041090790144000536,0,verdadeiro_negativo,02_10_a_25_mil,03,02_a_03
2022-11-01,2022,11,PR,CHOPINZINHO,19083,0,3.0,3.0,0,0.041090790144000536,0,verdadeiro_negativo,02_10_a_25_mil,03,02_a_03
2022-12-01,2022,12,PR,CHOPINZINHO,19083,0,3.0,3.0,0,0.04252649523128828,0,verdadeiro_negativo,02_10_a_25_mil,03,02_a_03
2022-01-01,2022,1,PR,CIANORTE,84980,3,19.0,4.0,0,0.308397796211341,1,falso_positivo,04_50_a_100_mil,04_a_05,13_ou_mais
2022-02-01,2022,2,PR,CIANORTE,84980,0,17.0,4.0,0,0.21756209029427095,1,falso_positivo,04_50_a_100_mil,04_a_05,13_ou_mais
2022-03-01,2022,3,PR,CIANORTE,84980,1,18.0,4.0,0,0.22115054777026608,1,falso_positivo,04_50_a_100_mil,04_a_05,13_ou_mais
2022-04-01,2022,4,PR,CIANORTE,84980,3,21.0,4.0,0,0.2715006205775444,1,falso_positivo,04_50_a_100_mil,04_a_05,13_ou_mais
2022-05-01,2022,5,PR,CIANORTE,84980,1,20.0,4.0,0,0.27581652044911753,1,falso_positivo,04_50_a_100_mil,04_a_05,13_ou_mais
2022-06-01,2022,6,PR,CIANORTE,84980,0,19.0,4.0,0,0.3256251934524694,1,falso_positivo,04_50_a_100_mil,04_a_05,13_ou_mais
2022-07-01,2022,7,PR,CIANORTE,84980,2,18.0,4.0,0,0.3259771434740617,1,falso_positivo,04_50_a_100_mil,04_a_05,13_ou_mais
2022-08-01,2022,8,PR,CIANORTE,84980,2,19.0,4.0,0,0.3722890586685106,1,falso_positivo,04_50_a_100_mil,04_a_05,13_ou_mais
2022-09-01,2022,9,PR,CIANORTE,84980,1,19.0,4.0,0,0.408959272063011,1,falso_positivo,04_50_a_100_mil,04_a_05,13_ou_mais
2022-10-01,2022,10,PR,CIANORTE,84980,0,18.0,4.0,0,0.25450411849160204,1,falso_positivo,04_50_a_100_mil,04_a_05,13_ou_mais
2022-11-01,2022,11,PR,CIANORTE,84980,0,17.0,4.0,0,0.20833372144757825,1,falso_positivo,04_50_a_100_mil,04_a_05,13_ou_mais
2022-12-01,2022,12,PR,CIANORTE,84980,2,15.0,3.0,0,0.31042987507796754,1,falso_positivo,04_50_a_100_mil,03,13_ou_mais
2022-01-01,2022,1,PR,CIDADE GAUCHA,12939,0,7.0,3.0,0,0.051404759758831825,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2022-02-01,2022,2,PR,CIDADE GAUCHA,12939,0,7.0,3.0,0,0.051404759758831825,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2022-03-01,2022,3,PR,CIDADE GAUCHA,12939,0,7.0,3.0,0,0.0565179376318865,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2022-04-01,2022,4,PR,CIDADE GAUCHA,12939,0,6.0,3.0,0,0.0684208170144844,0,verdadeiro_negativo,02_10_a_25_mil,03,04_a_06
2022-05-01,2022,5,PR,CIDADE GAUCHA,12939,1,7.0,3.0,0,0.10480185246054138,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2022-06-01,2022,6,PR,CIDADE GAUCHA,12939,0,4.0,2.0,0,0.19734975401417873,1,falso_positivo,02_10_a_25_mil,02,04_a_06
2022-07-01,2022,7,PR,CIDADE GAUCHA,12939,0,4.0,2.0,0,0.1515876831364404,0,verdadeiro_negativo,02_10_a_25_mil,02,04_a_06
2022-08-01,2022,8,PR,CIDADE GAUCHA,12939,0,3.0,2.0,0,0.17327235558486068,0,verdadeiro_negativo,02_10_a_25_mil,02,02_a_03
2022-09-01,2022,9,PR,CIDADE GAUCHA,12939,0,3.0,2.0,0,0.12505473435713035,0,verdadeiro_negativo,02_10_a_25_mil,02,02_a_03
2022-10-01,2022,10,PR,CIDADE GAUCHA,12939,0,1.0,1.0,0,0.2205176768426631,1,falso_positivo,02_10_a_25_mil,01,01
2022-11-01,2022,11,PR,CIDADE GAUCHA,12939,1,2.0,1.0,0,0.23171911301325548,1,falso_positivo,02_10_a_25_mil,01,02_a_03
2022-12-01,2022,12,PR,CIDADE GAUCHA,12939,0,2.0,1.0,0,0.2379586623005584,1,falso_positivo,02_10_a_25_mil,01,02_a_03
2022-01-01,2022,1,PR,CLEVELANDIA,16344,0,11.0,3.0,1,0.0733343189406347,0,falso_negativo,02_10_a_25_mil,03,07_a_12
2022-02-01,2022,2,PR,CLEVELANDIA,16344,1,10.0,3.0,1,0.07397634363200935,0,falso_negativo,02_10_a_25_mil,03,07_a_12
2022-03-01,2022,3,PR,CLEVELANDIA,16344,1,10.0,3.0,1,0.06580477967518221,0,falso_negativo,02_10_a_25_mil,03,07_a_12
2022-04-01,2022,4,PR,CLEVELANDIA,16344,0,9.0,3.0,1,0.0373962427789922,0,falso_negativo,02_10_a_25_mil,03,07_a_12
2022-05-01,2022,5,PR,CLEVELANDIA,16344,0,9.0,3.0,1,0.03069649383665822,0,falso_negativo,02_10_a_25_mil,03,07_a_12
2022-06-01,2022,6,PR,CLEVELANDIA,16344,4,12.0,4.0,0,0.11931934132582914,0,verdadeiro_negativo,02_10_a_25_mil,04_a_05,07_a_12
2022-07-01,2022,7,PR,CLEVELANDIA,16344,0,12.0,4.0,1,0.04710752869239257,0,falso_negativo,02_10_a_25_mil,04_a_05,07_a_12
2022-08-01,2022,8,PR,CLEVELANDIA,16344,0,12.0,4.0,1,0.03797226725184579,0,falso_negativo,02_10_a_25_mil,04_a_05,07_a_12
2022-09-01,2022,9,PR,CLEVELANDIA,16344,0,11.0,4.0,1,0.02151021581877098,0,falso_negativo,02_10_a_25_mil,04_a_05,07_a_12
2022-10-01,2022,10,PR,CLEVELANDIA,16344,1,10.0,4.0,1,0.02488975116763061,0,falso_negativo,02_10_a_25_mil,04_a_05,07_a_12
2022-11-01,2022,11,PR,CLEVELANDIA,16344,1,11.0,4.0,1,0.027867039852247116,0,falso_negativo,02_10_a_25_mil,04_a_05,07_a_12
2022-12-01,2022,12,PR,CLEVELANDIA,16344,0,8.0,4.0,1,0.037272742018282484,0,falso_negativo,02_10_a_25_mil,04_a_05,07_a_12
2022-01-01,2022,1,PR,COLOMBO,249277,4,76.0,12.0,0,0.16477972338776062,0,verdadeiro_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2022-02-01,2022,2,PR,COLOMBO,249277,8,80.0,12.0,0,0.25991537774801393,1,falso_positivo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2022-03-01,2022,3,PR,COLOMBO,249277,3,77.0,12.0,0,0.14514600390922822,0,verdadeiro_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2022-04-01,2022,4,PR,COLOMBO,249277,10,78.0,12.0,0,0.21866649512486744,1,falso_positivo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2022-05-01,2022,5,PR,COLOMBO,249277,3,73.0,12.0,0,0.07921804319776285,0,verdadeiro_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2022-06-01,2022,6,PR,COLOMBO,249277,5,75.0,12.0,0,0.0903426037900699,0,verdadeiro_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2022-07-01,2022,7,PR,COLOMBO,249277,2,69.0,12.0,0,0.10790884756451824,0,verdadeiro_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2022-08-01,2022,8,PR,COLOMBO,249277,1,65.0,12.0,0,0.10230290723341443,0,verdadeiro_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2022-09-01,2022,9,PR,COLOMBO,249277,3,62.0,12.0,0,0.11172564826219665,0,verdadeiro_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2022-10-01,2022,10,PR,COLOMBO,249277,4,62.0,12.0,0,0.08502112537097296,0,verdadeiro_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2022-11-01,2022,11,PR,COLOMBO,249277,7,62.0,12.0,0,0.13341091185168463,0,verdadeiro_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2022-12-01,2022,12,PR,COLOMBO,249277,4,54.0,10.0,0,0.29145357137011746,1,falso_positivo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2022-01-01,2022,1,PR,COLORADO,24271,0,0.0,0.0,1,0.6485782530039381,1,verdadeiro_positivo,02_10_a_25_mil,00,00
2022-02-01,2022,2,PR,COLORADO,24271,0,0.0,0.0,1,0.6352892217048463,1,verdadeiro_positivo,02_10_a_25_mil,00,00
2022-03-01,2022,3,PR,COLORADO,24271,0,0.0,0.0,1,0.610828626127497,1,verdadeiro_positivo,02_10_a_25_mil,00,00
2022-04-01,2022,4,PR,COLORADO,24271,0,0.0,0.0,1,0.610828626127497,1,verdadeiro_positivo,02_10_a_25_mil,00,00
2022-05-01,2022,5,PR,COLORADO,24271,0,0.0,0.0,1,0.610828626127497,1,verdadeiro_positivo,02_10_a_25_mil,00,00
2022-06-01,2022,6,PR,COLORADO,24271,0,0.0,0.0,1,0.6309421850358014,1,verdadeiro_positivo,02_10_a_25_mil,00,00
2022-07-01,2022,7,PR,COLORADO,24271,1,1.0,1.0,1,0.20229025145629828,1,verdadeiro_positivo,02_10_a_25_mil,01,01
2022-08-01,2022,8,PR,COLORADO,24271,0,1.0,1.0,1,0.182510048660632,1,verdadeiro_positivo,02_10_a_25_mil,01,01
2022-09-01,2022,9,PR,COLORADO,24271,0,1.0,1.0,1,0.17711792968217033,0,falso_negativo,02_10_a_25_mil,01,01
2022-10-01,2022,10,PR,COLORADO,24271,0,1.0,1.0,1,0.20467662359255948,1,verdadeiro_positivo,02_10_a_25_mil,01,01
2022-11-01,2022,11,PR,COLORADO,24271,1,2.0,1.0,1,0.3516729003471617,1,verdadeiro_positivo,02_10_a_25_mil,01,02_a_03
2022-12-01,2022,12,PR,COLORADO,24271,2,4.0,2.0,0,0.18550040864011147,1,falso_positivo,02_10_a_25_mil,02,04_a_06
2022-01-01,2022,1,PR,CONGONHINHAS,8896,0,1.0,1.0,0,0.1388311363235125,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-02-01,2022,2,PR,CONGONHINHAS,8896,0,1.0,1.0,0,0.1388311363235125,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-03-01,2022,3,PR,CONGONHINHAS,8896,0,1.0,1.0,0,0.14472920446011076,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-04-01,2022,4,PR,CONGONHINHAS,8896,0,1.0,1.0,0,0.14472920446011076,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-05-01,2022,5,PR,CONGONHINHAS,8896,0,1.0,1.0,0,0.14472920446011076,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-06-01,2022,6,PR,CONGONHINHAS,8896,0,1.0,1.0,0,0.1521287852270837,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-07-01,2022,7,PR,CONGONHINHAS,8896,0,1.0,1.0,0,0.1651222274721869,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-08-01,2022,8,PR,CONGONHINHAS,8896,1,2.0,1.0,0,0.17101420721826513,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-09-01,2022,9,PR,CONGONHINHAS,8896,0,1.0,1.0,0,0.20077531224854417,1,falso_positivo,01_ate_10_mil,01,01
2022-10-01,2022,10,PR,CONGONHINHAS,8896,0,1.0,1.0,0,0.1608265908206807,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-11-01,2022,11,PR,CONGONHINHAS,8896,1,2.0,1.0,0,0.17661589524133026,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-12-01,2022,12,PR,CONGONHINHAS,8896,0,2.0,1.0,0,0.1603182893839348,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-01-01,2022,1,PR,CONSELHEIRO MAIRINCK,3891,0,2.0,1.0,0,0.08493094779565494,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-02-01,2022,2,PR,CONSELHEIRO MAIRINCK,3891,0,2.0,1.0,0,0.07806875341183075,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-03-01,2022,3,PR,CONSELHEIRO MAIRINCK,3891,0,2.0,1.0,0,0.08960810330871338,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-04-01,2022,4,PR,CONSELHEIRO MAIRINCK,3891,0,2.0,1.0,0,0.08960810330871338,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-05-01,2022,5,PR,CONSELHEIRO MAIRINCK,3891,0,2.0,1.0,0,0.08960810330871338,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-06-01,2022,6,PR,CONSELHEIRO MAIRINCK,3891,0,1.0,1.0,0,0.08126235433332356,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-07-01,2022,7,PR,CONSELHEIRO MAIRINCK,3891,0,1.0,1.0,0,0.08176473009014362,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-08-01,2022,8,PR,CONSELHEIRO MAIRINCK,3891,0,1.0,1.0,0,0.08520020884453615,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-09-01,2022,9,PR,CONSELHEIRO MAIRINCK,3891,0,1.0,1.0,0,0.08468633363093615,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-10-01,2022,10,PR,CONSELHEIRO MAIRINCK,3891,0,1.0,1.0,0,0.08468633363093615,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-11-01,2022,11,PR,CONSELHEIRO MAIRINCK,3891,0,1.0,1.0,0,0.08468633363093615,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-12-01,2022,12,PR,CONSELHEIRO MAIRINCK,3891,0,0.0,0.0,0,0.3071819060393569,1,falso_positivo,01_ate_10_mil,00,00
2022-01-01,2022,1,PR,CONTENDA,19082,0,4.0,2.0,0,0.09274302603484295,0,verdadeiro_negativo,02_10_a_25_mil,02,04_a_06
2022-02-01,2022,2,PR,CONTENDA,19082,0,2.0,1.0,0,0.2575477575611237,1,falso_positivo,02_10_a_25_mil,01,02_a_03
2022-03-01,2022,3,PR,CONTENDA,19082,0,2.0,1.0,0,0.2406675228315476,1,falso_positivo,02_10_a_25_mil,01,02_a_03
2022-04-01,2022,4,PR,CONTENDA,19082,0,1.0,1.0,0,0.2898748379456641,1,falso_positivo,02_10_a_25_mil,01,01
2022-05-01,2022,5,PR,CONTENDA,19082,0,1.0,1.0,0,0.2744427035239662,1,falso_positivo,02_10_a_25_mil,01,01
2022-06-01,2022,6,PR,CONTENDA,19082,0,1.0,1.0,0,0.26258191015415083,1,falso_positivo,02_10_a_25_mil,01,01
2022-07-01,2022,7,PR,CONTENDA,19082,1,2.0,1.0,1,0.30693721549863834,1,verdadeiro_positivo,02_10_a_25_mil,01,02_a_03
2022-08-01,2022,8,PR,CONTENDA,19082,0,2.0,1.0,1,0.29444796595110057,1,verdadeiro_positivo,02_10_a_25_mil,01,02_a_03
2022-09-01,2022,9,PR,CONTENDA,19082,0,2.0,1.0,1,0.28522628228042324,1,verdadeiro_positivo,02_10_a_25_mil,01,02_a_03
2022-10-01,2022,10,PR,CONTENDA,19082,0,1.0,1.0,1,0.38702960861244257,1,verdadeiro_positivo,02_10_a_25_mil,01,01
2022-11-01,2022,11,PR,CONTENDA,19082,0,1.0,1.0,1,0.3335325483301499,1,verdadeiro_positivo,02_10_a_25_mil,01,01
2022-12-01,2022,12,PR,CONTENDA,19082,0,1.0,1.0,1,0.33116202664835076,1,verdadeiro_positivo,02_10_a_25_mil,01,01
2022-01-01,2022,1,PR,CORBELIA,17162,1,11.0,3.0,0,0.11549285767491346,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2022-02-01,2022,2,PR,CORBELIA,17162,0,9.0,3.0,0,0.05896818511231594,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2022-03-01,2022,3,PR,CORBELIA,17162,0,6.0,3.0,0,0.05682870106250643,0,verdadeiro_negativo,02_10_a_25_mil,03,04_a_06
2022-04-01,2022,4,PR,CORBELIA,17162,0,6.0,3.0,0,0.048563937205329887,0,verdadeiro_negativo,02_10_a_25_mil,03,04_a_06
2022-05-01,2022,5,PR,CORBELIA,17162,1,6.0,3.0,0,0.09317930032103611,0,verdadeiro_negativo,02_10_a_25_mil,03,04_a_06
2022-06-01,2022,6,PR,CORBELIA,17162,0,6.0,3.0,0,0.04282329459290872,0,verdadeiro_negativo,02_10_a_25_mil,03,04_a_06
2022-07-01,2022,7,PR,CORBELIA,17162,0,6.0,3.0,0,0.036997529844853695,0,verdadeiro_negativo,02_10_a_25_mil,03,04_a_06
2022-08-01,2022,8,PR,CORBELIA,17162,0,5.0,3.0,0,0.04434408242418587,0,verdadeiro_negativo,02_10_a_25_mil,03,04_a_06
2022-09-01,2022,9,PR,CORBELIA,17162,0,5.0,3.0,0,0.032116178617724686,0,verdadeiro_negativo,02_10_a_25_mil,03,04_a_06
2022-10-01,2022,10,PR,CORBELIA,17162,0,2.0,1.0,1,0.3271013856051004,1,verdadeiro_positivo,02_10_a_25_mil,01,02_a_03
2022-11-01,2022,11,PR,CORBELIA,17162,2,4.0,2.0,0,0.17271004408306126,0,verdadeiro_negativo,02_10_a_25_mil,02,04_a_06
2022-12-01,2022,12,PR,CORBELIA,17162,0,4.0,2.0,0,0.14722188983942458,0,verdadeiro_negativo,02_10_a_25_mil,02,04_a_06
2022-01-01,2022,1,PR,CORNELIO PROCOPIO,47840,1,12.0,3.0,0,0.23103241303183528,1,falso_positivo,03_25_a_50_mil,03,07_a_12
2022-02-01,2022,2,PR,CORNELIO PROCOPIO,47840,0,12.0,3.0,0,0.16095016852158167,0,verdadeiro_negativo,03_25_a_50_mil,03,07_a_12
2022-03-01,2022,3,PR,CORNELIO PROCOPIO,47840,0,10.0,3.0,0,0.20031449694743741,1,falso_positivo,03_25_a_50_mil,03,07_a_12
2022-04-01,2022,4,PR,CORNELIO PROCOPIO,47840,0,8.0,3.0,0,0.15298278648949146,0,verdadeiro_negativo,03_25_a_50_mil,03,07_a_12
2022-05-01,2022,5,PR,CORNELIO PROCOPIO,47840,2,8.0,3.0,0,0.1758549999980923,0,verdadeiro_negativo,03_25_a_50_mil,03,07_a_12
2022-06-01,2022,6,PR,CORNELIO PROCOPIO,47840,1,9.0,3.0,0,0.17186390469008267,0,verdadeiro_negativo,03_25_a_50_mil,03,07_a_12
2022-07-01,2022,7,PR,CORNELIO PROCOPIO,47840,1,7.0,2.0,0,0.438562793372304,1,falso_positivo,03_25_a_50_mil,02,07_a_12
2022-08-01,2022,8,PR,CORNELIO PROCOPIO,47840,1,8.0,2.0,0,0.39790933676701856,1,falso_positivo,03_25_a_50_mil,02,07_a_12
2022-09-01,2022,9,PR,CORNELIO PROCOPIO,47840,1,9.0,2.0,0,0.402263058639523,1,falso_positivo,03_25_a_50_mil,02,07_a_12
2022-10-01,2022,10,PR,CORNELIO PROCOPIO,47840,1,9.0,2.0,0,0.40310687059043493,1,falso_positivo,03_25_a_50_mil,02,07_a_12
2022-11-01,2022,11,PR,CORNELIO PROCOPIO,47840,0,8.0,2.0,0,0.37802899952940133,1,falso_positivo,03_25_a_50_mil,02,07_a_12
2022-12-01,2022,12,PR,CORNELIO PROCOPIO,47840,1,9.0,2.0,0,0.34422219368523094,1,falso_positivo,03_25_a_50_mil,02,07_a_12
2022-01-01,2022,1,PR,CORONEL DOMINGOS SOARES,7538,0,6.0,4.0,0,0.011227032122744195,0,verdadeiro_negativo,01_ate_10_mil,04_a_05,04_a_06
2022-02-01,2022,2,PR,CORONEL DOMINGOS SOARES,7538,0,6.0,4.0,0,0.010471863571154594,0,verdadeiro_negativo,01_ate_10_mil,04_a_05,04_a_06
2022-03-01,2022,3,PR,CORONEL DOMINGOS SOARES,7538,1,7.0,4.0,0,0.01206874478136211,0,verdadeiro_negativo,01_ate_10_mil,04_a_05,07_a_12
2022-04-01,2022,4,PR,CORONEL DOMINGOS SOARES,7538,0,7.0,4.0,0,0.01037586717445777,0,verdadeiro_negativo,01_ate_10_mil,04_a_05,07_a_12
2022-05-01,2022,5,PR,CORONEL DOMINGOS SOARES,7538,0,7.0,4.0,0,0.008430516034556993,0,verdadeiro_negativo,01_ate_10_mil,04_a_05,07_a_12
2022-06-01,2022,6,PR,CORONEL DOMINGOS SOARES,7538,0,5.0,4.0,0,0.015763013307544257,0,verdadeiro_negativo,01_ate_10_mil,04_a_05,04_a_06
2022-07-01,2022,7,PR,CORONEL DOMINGOS SOARES,7538,0,1.0,1.0,1,0.17655563960718298,0,falso_negativo,01_ate_10_mil,01,01
2022-08-01,2022,8,PR,CORONEL DOMINGOS SOARES,7538,0,1.0,1.0,1,0.1561448145987895,0,falso_negativo,01_ate_10_mil,01,01
2022-09-01,2022,9,PR,CORONEL DOMINGOS SOARES,7538,0,1.0,1.0,1,0.15997225369081078,0,falso_negativo,01_ate_10_mil,01,01
2022-10-01,2022,10,PR,CORONEL DOMINGOS SOARES,7538,0,1.0,1.0,1,0.15997225369081078,0,falso_negativo,01_ate_10_mil,01,01
2022-11-01,2022,11,PR,CORONEL DOMINGOS SOARES,7538,0,1.0,1.0,1,0.16118973164544206,0,falso_negativo,01_ate_10_mil,01,01
2022-12-01,2022,12,PR,CORONEL DOMINGOS SOARES,7538,2,3.0,2.0,0,0.0712823698786884,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2022-01-01,2022,1,PR,CORONEL VIVIDA,20430,0,7.0,2.0,0,0.23962933668948716,1,falso_positivo,02_10_a_25_mil,02,07_a_12
2022-02-01,2022,2,PR,CORONEL VIVIDA,20430,0,5.0,2.0,0,0.2276774626903052,1,falso_positivo,02_10_a_25_mil,02,04_a_06
2022-03-01,2022,3,PR,CORONEL VIVIDA,20430,0,5.0,2.0,0,0.20849472092409482,1,falso_positivo,02_10_a_25_mil,02,04_a_06
2022-04-01,2022,4,PR,CORONEL VIVIDA,20430,1,6.0,2.0,0,0.2618734254460705,1,falso_positivo,02_10_a_25_mil,02,04_a_06
2022-05-01,2022,5,PR,CORONEL VIVIDA,20430,0,6.0,2.0,0,0.2590396739442696,1,falso_positivo,02_10_a_25_mil,02,04_a_06
2022-06-01,2022,6,PR,CORONEL VIVIDA,20430,2,7.0,2.0,0,0.28179717992194475,1,falso_positivo,02_10_a_25_mil,02,07_a_12
2022-07-01,2022,7,PR,CORONEL VIVIDA,20430,1,8.0,2.0,0,0.3247419675144019,1,falso_positivo,02_10_a_25_mil,02,07_a_12
2022-08-01,2022,8,PR,CORONEL VIVIDA,20430,0,7.0,2.0,0,0.3122232690528468,1,falso_positivo,02_10_a_25_mil,02,07_a_12
2022-09-01,2022,9,PR,CORONEL VIVIDA,20430,1,8.0,2.0,0,0.27752446096057565,1,falso_positivo,02_10_a_25_mil,02,07_a_12
2022-10-01,2022,10,PR,CORONEL VIVIDA,20430,1,9.0,2.0,0,0.3084133054992291,1,falso_positivo,02_10_a_25_mil,02,07_a_12
